チーム,アシストした選手,アシストされた選手,回数,チーム内順位
秋田ノーザンハピネッツ,長谷川 暢,ハビエル・カーター,4,69
秋田ノーザンハピネッツ,白濱 僚祐,中山 拓哉,4,70
秋田ノーザンハピネッツ,保岡 龍斗,古川 孝敏,4,71
秋田ノーザンハピネッツ,カディーム・コールビー,伊藤 駿,3,72
秋田ノーザンハピネッツ,カディーム・コールビー,中山 拓哉,3,73
秋田ノーザンハピネッツ,カディーム・コールビー,保岡 龍斗,3,74
秋田ノーザンハピネッツ,ジャスティン・キーナン,ウィリアムス ニカ,3,75
秋田ノーザンハピネッツ,ハビエル・カーター,ジャスティン・キーナン,3,76
秋田ノーザンハピネッツ,ハビエル・カーター,伊藤 駿,3,77
秋田ノーザンハピネッツ,ハビエル・カーター,古川 孝敏,3,78
秋田ノーザンハピネッツ,古川 孝敏,保岡 龍斗,3,79
秋田ノーザンハピネッツ,細谷 将司,多田 武史,3,80
秋田ノーザンハピネッツ,多田 武史,ジャスティン・キーナン,3,81
秋田ノーザンハピネッツ,多田 武史,ハビエル・カーター,3,82
秋田ノーザンハピネッツ,中山 拓哉,伊藤 駿,3,83
秋田ノーザンハピネッツ,中山 拓哉,長谷川 暢,3,84
秋田ノーザンハピネッツ,中山 拓哉,白濱 僚祐,3,85
秋田ノーザンハピネッツ,長谷川 暢,白濱 僚祐,3,86
秋田ノーザンハピネッツ,白濱 僚祐,保岡 龍斗,3,87
秋田ノーザンハピネッツ,保岡 龍斗,白濱 僚祐,3,88
秋田ノーザンハピネッツ,野本 建吾,ジャスティン・キーナン,3,89
秋田ノーザンハピネッツ,野本 建吾,中山 拓哉,3,90
秋田ノーザンハピネッツ,野本 建吾,保岡 龍斗,3,91
秋田ノーザンハピネッツ,ウィリアムス ニカ,カディーム・コールビー,2,92
秋田ノーザンハピネッツ,ウィリアムス ニカ,伊藤 駿,2,93
秋田ノーザンハピネッツ,ウィリアムス ニカ,白濱 僚祐,2,94
秋田ノーザンハピネッツ,カディーム・コールビー,ハビエル・カーター,2,95
秋田ノーザンハピネッツ,ジャスティン・キーナン,野本 建吾,2,96
秋田ノーザンハピネッツ,ハビエル・カーター,中山 拓哉,2,97
秋田ノーザンハピネッツ,ハビエル・カーター,白濱 僚祐,2,98
秋田ノーザンハピネッツ,伊藤 駿,細谷 将司,2,99
秋田ノーザンハピネッツ,大浦 颯太,ジャスティン・キーナン,2,100
秋田ノーザンハピネッツ,中山 拓哉,多田 武史,2,101
秋田ノーザンハピネッツ,長谷川 暢,カディーム・コールビー,2,102
秋田ノーザンハピネッツ,長谷川 暢,古川 孝敏,2,103
秋田ノーザンハピネッツ,長谷川 暢,今川 友哲,2,104
秋田ノーザンハピネッツ,長谷川 暢,細谷 将司,2,105
秋田ノーザンハピネッツ,長谷川 暢,多田 武史,2,106
秋田ノーザンハピネッツ,白濱 僚祐,古川 孝敏,2,107
秋田ノーザンハピネッツ,保岡 龍斗,伊藤 駿,2,108
秋田ノーザンハピネッツ,保岡 龍斗,中山 拓哉,2,109
秋田ノーザンハピネッツ,野本 建吾,ハビエル・カーター,2,110
秋田ノーザンハピネッツ,野本 建吾,古川 孝敏,2,111
秋田ノーザンハピネッツ,野本 建吾,多田 武史,2,112
秋田ノーザンハピネッツ,野本 建吾,白濱 僚祐,2,113
秋田ノーザンハピネッツ,ウィリアムス ニカ,ハビエル・カーター,1,114
秋田ノーザンハピネッツ,ウィリアムス ニカ,古川 孝敏,1,115
秋田ノーザンハピネッツ,ウィリアムス ニカ,多田 武史,1,116
秋田ノーザンハピネッツ,カディーム・コールビー,多田 武史,1,117
秋田ノーザンハピネッツ,カディーム・コールビー,長谷川 暢,1,118
秋田ノーザンハピネッツ,カディーム・コールビー,白濱 僚祐,1,119
秋田ノーザンハピネッツ,カディーム・コールビー,野本 建吾,1,120
秋田ノーザンハピネッツ,ジャスティン・キーナン,伊藤 駿,1,121
秋田ノーザンハピネッツ,ジャスティン・キーナン,長谷川 暢,1,122
秋田ノーザンハピネッツ,ハビエル・カーター,多田 武史,1,123
秋田ノーザンハピネッツ,ハビエル・カーター,長谷川 暢,1,124
秋田ノーザンハピネッツ,古川 孝敏,細谷 将司,1,125
秋田ノーザンハピネッツ,古川 孝敏,中山 拓哉,1,126
秋田ノーザンハピネッツ,古川 孝敏,長谷川 暢,1,127
秋田ノーザンハピネッツ,古川 孝敏,野本 建吾,1,128
秋田ノーザンハピネッツ,今川 友哲,ウィリアムス ニカ,1,129
秋田ノーザンハピネッツ,今川 友哲,細谷 将司,1,130
秋田ノーザンハピネッツ,今川 友哲,長谷川 暢,1,131
秋田ノーザンハピネッツ,今川 友哲,白濱 僚祐,1,132
秋田ノーザンハピネッツ,細谷 将司,伊藤 駿,1,133
秋田ノーザンハピネッツ,細谷 将司,長谷川 暢,1,134
秋田ノーザンハピネッツ,多田 武史,ウィリアムス ニカ,1,135
秋田ノーザンハピネッツ,多田 武史,古川 孝敏,1,136
秋田ノーザンハピネッツ,多田 武史,長谷川 暢,1,137
秋田ノーザンハピネッツ,大浦 颯太,カディーム・コールビー,1,138
秋田ノーザンハピネッツ,大浦 颯太,野本 建吾,1,139
秋田ノーザンハピネッツ,白濱 僚祐,長谷川 暢,1,140
秋田ノーザンハピネッツ,野本 建吾,伊藤 駿,1,141
新潟アルビレックスBB,柏木 真介,ニック・パーキンズ,48,1
新潟アルビレックスBB,森井 健太,ニック・パーキンズ,47,2
新潟アルビレックスBB,五十嵐 圭,ニック・パーキンズ,46,3
新潟アルビレックスBB,今村 佳太,ニック・パーキンズ,33,4
新潟アルビレックスBB,森井 健太,ラモント・ハミルトン,32,5
新潟アルビレックスBB,今村 佳太,ラモント・ハミルトン,31,6
新潟アルビレックスBB,五十嵐 圭,ラモント・ハミルトン,28,7
新潟アルビレックスBB,五十嵐 圭,今村 佳太,27,8
新潟アルビレックスBB,ラモント・ハミルトン,ニック・パーキンズ,23,9
新潟アルビレックスBB,ラモント・ハミルトン,今村 佳太,17,10
新潟アルビレックスBB,森井 健太,鵜澤 潤,17,11
新潟アルビレックスBB,森井 健太,今村 佳太,17,12
新潟アルビレックスBB,柏木 真介,ラモント・ハミルトン,17,13
新潟アルビレックスBB,ラモント・ハミルトン,五十嵐 圭,13,14
新潟アルビレックスBB,今村 佳太,五十嵐 圭,12,15
新潟アルビレックスBB,ニック・パーキンズ,五十嵐 圭,11,16
新潟アルビレックスBB,五十嵐 圭,柏木 真介,11,17
新潟アルビレックスBB,ニック・パーキンズ,今村 佳太,10,18
新潟アルビレックスBB,柏木 真介,鵜澤 潤,10,19
新潟アルビレックスBB,柏木 真介,今村 佳太,10,20
新潟アルビレックスBB,ラモント・ハミルトン,柏木 真介,9,21
新潟アルビレックスBB,五十嵐 圭,上江田 勇樹,9,22
新潟アルビレックスBB,ニック・パーキンズ,上江田 勇樹,8,23
新潟アルビレックスBB,ラモント・ハミルトン,上江田 勇樹,8,24
新潟アルビレックスBB,森井 健太,池田 雄一,8,25
新潟アルビレックスBB,池田 雄一,ニック・パーキンズ,8,26
新潟アルビレックスBB,柏木 真介,エグゼビア・ギブソン,8,27
新潟アルビレックスBB,柏木 真介,五十嵐 圭,8,28
新潟アルビレックスBB,ニック・パーキンズ,ラモント・ハミルトン,7,29
新潟アルビレックスBB,エグゼビア・ギブソン,今村 佳太,6,30
新潟アルビレックスBB,五十嵐 圭,エグゼビア・ギブソン,6,31
新潟アルビレックスBB,五十嵐 圭,池田 雄一,6,32
新潟アルビレックスBB,森井 健太,柏木 真介,6,33
新潟アルビレックスBB,エグゼビア・ギブソン,ニック・パーキンズ,5,34
新潟アルビレックスBB,ラモント・ハミルトン,池田 雄一,5,35
新潟アルビレックスBB,今村 佳太,上江田 勇樹,5,36
新潟アルビレックスBB,上江田 勇樹,ラモント・ハミルトン,5,37
新潟アルビレックスBB,池田 雄一,今村 佳太,5,38
新潟アルビレックスBB,エグゼビア・ギブソン,柏木 真介,4,39
新潟アルビレックスBB,ラモント・ハミルトン,森井 健太,4,40
新潟アルビレックスBB,五十嵐 圭,鵜澤 潤,4,41
新潟アルビレックスBB,今村 佳太,柏木 真介,4,42
新潟アルビレックスBB,上江田 勇樹,ニック・パーキンズ,4,43
新潟アルビレックスBB,上江田 勇樹,今村 佳太,4,44
新潟アルビレックスBB,森井 健太,エグゼビア・ギブソン,4,45
新潟アルビレックスBB,森井 健太,五十嵐 圭,4,46
新潟アルビレックスBB,柏木 真介,池田 雄一,4,47
新潟アルビレックスBB,ニック・パーキンズ,森井 健太,3,48
新潟アルビレックスBB,ニック・パーキンズ,柏木 真介,3,49
新潟アルビレックスBB,ラモント・ハミルトン,エグゼビア・ギブソン,3,50
新潟アルビレックスBB,鵜澤 潤,ニック・パーキンズ,3,51
新潟アルビレックスBB,五十嵐 圭,森井 健太,3,52
新潟アルビレックスBB,今村 佳太,エグゼビア・ギブソン,3,53
新潟アルビレックスBB,今村 佳太,鵜澤 潤,3,54
新潟アルビレックスBB,今村 佳太,森井 健太,3,55
新潟アルビレックスBB,今村 佳太,池田 雄一,3,56
新潟アルビレックスBB,上江田 勇樹,五十嵐 圭,3,57
新潟アルビレックスBB,森井 健太,上江田 勇樹,3,58
新潟アルビレックスBB,森井 健太,石井 峻平,3,59
新潟アルビレックスBB,池田 雄一,ラモント・ハミルトン,3,60
新潟アルビレックスBB,柏木 真介,上江田 勇樹,3,61
新潟アルビレックスBB,エグゼビア・ギブソン,ラモント・ハミルトン,2,62
新潟アルビレックスBB,エグゼビア・ギブソン,五十嵐 圭,2,63
新潟アルビレックスBB,ニック・パーキンズ,池田 雄一,2,64
新潟アルビレックスBB,ラモント・ハミルトン,鵜澤 潤,2,65
新潟アルビレックスBB,鵜澤 潤,柏木 真介,2,66
新潟アルビレックスBB,森井 健太,髙橋 浩平,2,67
新潟アルビレックスBB,石井 峻平,ニック・パーキンズ,2,68
新潟アルビレックスBB,エグゼビア・ギブソン,鵜澤 潤,1,69
新潟アルビレックスBB,エグゼビア・ギブソン,上江田 勇樹,1,70
新潟アルビレックスBB,エグゼビア・ギブソン,森井 健太,1,71
新潟アルビレックスBB,ニック・パーキンズ,エグゼビア・ギブソン,1,72
新潟アルビレックスBB,ニック・パーキンズ,鵜澤 潤,1,73
新潟アルビレックスBB,ニック・パーキンズ,石井 峻平,1,74
新潟アルビレックスBB,ラモント・ハミルトン,石井 峻平,1,75
新潟アルビレックスBB,鵜澤 潤,今村 佳太,1,76
新潟アルビレックスBB,鵜澤 潤,石井 峻平,1,77
新潟アルビレックスBB,上江田 勇樹,エグゼビア・ギブソン,1,78
新潟アルビレックスBB,星野 曹樹,石井 峻平,1,79
新潟アルビレックスBB,石井 峻平,池田 雄一,1,80
新潟アルビレックスBB,石井 峻平,髙橋 浩平,1,81
新潟アルビレックスBB,池田 雄一,鵜澤 潤,1,82
新潟アルビレックスBB,池田 雄一,森井 健太,1,83
新潟アルビレックスBB,柏木 真介,森井 健太,1,84
新潟アルビレックスBB,柏木 真介,石井 峻平,1,85
千葉ジェッツ,富樫 勇樹,ギャビン・エドワーズ,59,1
千葉ジェッツ,富樫 勇樹,マイケル・パーカー,58,2
千葉ジェッツ,富樫 勇樹,ジョシュ・ダンカン,34,3
千葉ジェッツ,富樫 勇樹,ニック・メイヨ,28,4
千葉ジェッツ,田口 成浩,ギャビン・エドワーズ,23,5
千葉ジェッツ,富樫 勇樹,田口 成浩,23,6
千葉ジェッツ,富樫 勇樹,原 修太,20,7
千葉ジェッツ,コー・フリッピン,ジョシュ・ダンカン,19,8
千葉ジェッツ,コー・フリッピン,マイケル・パーカー,19,9
千葉ジェッツ,ジョシュ・ダンカン,マイケル・パーカー,17,10
千葉ジェッツ,マイケル・パーカー,ギャビン・エドワーズ,17,11
千葉ジェッツ,藤永 佳昭,ジョシュ・ダンカン,17,12
千葉ジェッツ,藤永 佳昭,マイケル・パーカー,15,13
千葉ジェッツ,ギャビン・エドワーズ,マイケル・パーカー,14,14
千葉ジェッツ,原 修太,マイケル・パーカー,13,15
千葉ジェッツ,田口 成浩,ジョシュ・ダンカン,13,16
千葉ジェッツ,ギャビン・エドワーズ,田口 成浩,11,17
千葉ジェッツ,コー・フリッピン,ギャビン・エドワーズ,11,18
千葉ジェッツ,ジョシュ・ダンカン,ギャビン・エドワーズ,11,19
千葉ジェッツ,マイケル・パーカー,ニック・メイヨ,11,20
千葉ジェッツ,原 修太,ギャビン・エドワーズ,11,21
千葉ジェッツ,富樫 勇樹,コー・フリッピン,11,22
千葉ジェッツ,ギャビン・エドワーズ,ジョシュ・ダンカン,10,23
千葉ジェッツ,小野 龍猛,ギャビン・エドワーズ,10,24
千葉ジェッツ,西村 文男,ジョシュ・ダンカン,10,25
千葉ジェッツ,小野 龍猛,ジョシュ・ダンカン,9,26
千葉ジェッツ,晴山 ケビン,マイケル・パーカー,9,27
千葉ジェッツ,西村 文男,マイケル・パーカー,9,28
千葉ジェッツ,田口 成浩,富樫 勇樹,9,29
千葉ジェッツ,ギャビン・エドワーズ,富樫 勇樹,8,30
千葉ジェッツ,マイケル・パーカー,富樫 勇樹,8,31
千葉ジェッツ,田口 成浩,マイケル・パーカー,8,32
千葉ジェッツ,藤永 佳昭,ニック・メイヨ,8,33
千葉ジェッツ,富樫 勇樹,西村 文男,8,34
千葉ジェッツ,ギャビン・エドワーズ,ニック・メイヨ,7,35
千葉ジェッツ,ギャビン・エドワーズ,小野 龍猛,7,36
千葉ジェッツ,ジョシュ・ダンカン,富樫 勇樹,7,37
千葉ジェッツ,マイケル・パーカー,ジョシュ・ダンカン,7,38
千葉ジェッツ,原 修太,富樫 勇樹,7,39
千葉ジェッツ,小野 龍猛,マイケル・パーカー,7,40
千葉ジェッツ,小野 龍猛,田口 成浩,7,41
千葉ジェッツ,西村 文男,ギャビン・エドワーズ,7,42
千葉ジェッツ,藤永 佳昭,田口 成浩,7,43
千葉ジェッツ,富樫 勇樹,小野 龍猛,7,44
千葉ジェッツ,富樫 勇樹,晴山 ケビン,7,45
千葉ジェッツ,コー・フリッピン,ニック・メイヨ,6,46
千葉ジェッツ,ジョシュ・ダンカン,原 修太,6,47
千葉ジェッツ,ジョシュ・ダンカン,田口 成浩,6,48
千葉ジェッツ,ニック・メイヨ,田口 成浩,6,49
千葉ジェッツ,原 修太,ジョシュ・ダンカン,6,50
千葉ジェッツ,原 修太,田口 成浩,6,51
千葉ジェッツ,小野 龍猛,ニック・メイヨ,6,52
千葉ジェッツ,藤永 佳昭,ギャビン・エドワーズ,6,53
千葉ジェッツ,ギャビン・エドワーズ,原 修太,5,54
千葉ジェッツ,コー・フリッピン,原 修太,5,55
千葉ジェッツ,コー・フリッピン,富樫 勇樹,5,56
千葉ジェッツ,ジョシュ・ダンカン,西村 文男,5,57
千葉ジェッツ,ニック・メイヨ,ギャビン・エドワーズ,5,58
千葉ジェッツ,晴山 ケビン,ギャビン・エドワーズ,5,59
千葉ジェッツ,西村 文男,ニック・メイヨ,5,60
千葉ジェッツ,田口 成浩,原 修太,5,61
千葉ジェッツ,ギャビン・エドワーズ,晴山 ケビン,4,62
千葉ジェッツ,コー・フリッピン,藤永 佳昭,4,63
千葉ジェッツ,マイケル・パーカー,コー・フリッピン,4,64
千葉ジェッツ,マイケル・パーカー,晴山 ケビン,4,65
千葉ジェッツ,マイケル・パーカー,田口 成浩,4,66
千葉ジェッツ,原 修太,ニック・メイヨ,4,67
千葉ジェッツ,晴山 ケビン,ジョシュ・ダンカン,4,68
千葉ジェッツ,晴山 ケビン,田口 成浩,4,69
千葉ジェッツ,晴山 ケビン,藤永 佳昭,4,70
千葉ジェッツ,藤永 佳昭,原 修太,4,71
千葉ジェッツ,ジョシュ・ダンカン,晴山 ケビン,3,72
千葉ジェッツ,ジョシュ・ダンカン,藤永 佳昭,3,73
千葉ジェッツ,ニック・メイヨ,マイケル・パーカー,3,74
千葉ジェッツ,マイケル・パーカー,原 修太,3,75
千葉ジェッツ,マイケル・パーカー,藤永 佳昭,3,76
千葉ジェッツ,小野 龍猛,富樫 勇樹,3,77
千葉ジェッツ,藤永 佳昭,コー・フリッピン,3,78
千葉ジェッツ,ギャビン・エドワーズ,コー・フリッピン,2,79
千葉ジェッツ,ギャビン・エドワーズ,西村 文男,2,80
千葉ジェッツ,ギャビン・エドワーズ,藤永 佳昭,2,81
千葉ジェッツ,コー・フリッピン,晴山 ケビン,2,82
千葉ジェッツ,コー・フリッピン,大倉 颯太,2,83
千葉ジェッツ,ジョシュ・ダンカン,小野 龍猛,2,84
千葉ジェッツ,晴山 ケビン,コー・フリッピン,2,85
千葉ジェッツ,晴山 ケビン,原 修太,2,86
千葉ジェッツ,藤永 佳昭,西村 文男,2,87
千葉ジェッツ,藤永 佳昭,大倉 颯太,2,88
千葉ジェッツ,コー・フリッピン,西村 文男,1,89
千葉ジェッツ,ジョシュ・ダンカン,コー・フリッピン,1,90
千葉ジェッツ,ニック・メイヨ,コー・フリッピン,1,91
千葉ジェッツ,ニック・メイヨ,原 修太,1,92
千葉ジェッツ,ニック・メイヨ,晴山 ケビン,1,93
千葉ジェッツ,ニック・メイヨ,西村 文男,1,94
千葉ジェッツ,マイケル・パーカー,小野 龍猛,1,95
千葉ジェッツ,マイケル・パーカー,西村 文男,1,96
千葉ジェッツ,原 修太,コー・フリッピン,1,97
千葉ジェッツ,原 修太,西村 文男,1,98
千葉ジェッツ,原 修太,大宮 宏正,1,99
千葉ジェッツ,原 修太,藤永 佳昭,1,100
千葉ジェッツ,小野 龍猛,コー・フリッピン,1,101
千葉ジェッツ,晴山 ケビン,ニック・メイヨ,1,102
千葉ジェッツ,晴山 ケビン,西村 文男,1,103
千葉ジェッツ,晴山 ケビン,富樫 勇樹,1,104
千葉ジェッツ,西村 文男,コー・フリッピン,1,105
千葉ジェッツ,西村 文男,原 修太,1,106
千葉ジェッツ,西村 文男,大宮 宏正,1,107
千葉ジェッツ,西村 文男,田口 成浩,1,108
千葉ジェッツ,西村 文男,藤永 佳昭,1,109
千葉ジェッツ,大宮 宏正,ジョシュ・ダンカン,1,110
千葉ジェッツ,大宮 宏正,田口 成浩,1,111
千葉ジェッツ,大倉 颯太,ギャビン・エドワーズ,1,112
千葉ジェッツ,大倉 颯太,ジョシュ・ダンカン,1,113
千葉ジェッツ,大倉 颯太,ニック・メイヨ,1,114
千葉ジェッツ,大倉 颯太,原 修太,1,115
千葉ジェッツ,田口 成浩,ニック・メイヨ,1,116
千葉ジェッツ,田口 成浩,小野 龍猛,1,117
千葉ジェッツ,田口 成浩,晴山 ケビン,1,118
千葉ジェッツ,藤永 佳昭,晴山 ケビン,1,119
千葉ジェッツ,藤永 佳昭,大宮 宏正,1,120
川崎ブレイブサンダース,藤井 祐眞,ニック・ファジーカス,86,1
川崎ブレイブサンダース,篠山 竜青,ニック・ファジーカス,54,2
川崎ブレイブサンダース,辻 直人,ニック・ファジーカス,51,3
川崎ブレイブサンダース,ニック・ファジーカス,ジョーダン・ヒース,41,4
川崎ブレイブサンダース,藤井 祐眞,ジョーダン・ヒース,38,5
川崎ブレイブサンダース,長谷川 技,ニック・ファジーカス,29,6
川崎ブレイブサンダース,ニック・ファジーカス,藤井 祐眞,28,7
川崎ブレイブサンダース,辻 直人,ジョーダン・ヒース,28,8
川崎ブレイブサンダース,ジョーダン・ヒース,ニック・ファジーカス,24,9
川崎ブレイブサンダース,ニック・ファジーカス,辻 直人,20,10
川崎ブレイブサンダース,藤井 祐眞,マティアス・カルファニ,19,11
川崎ブレイブサンダース,篠山 竜青,ジョーダン・ヒース,18,12
川崎ブレイブサンダース,マティアス・カルファニ,ニック・ファジーカス,15,13
川崎ブレイブサンダース,藤井 祐眞,大塚 裕土,15,14
川崎ブレイブサンダース,ニック・ファジーカス,篠山 竜青,14,15
川崎ブレイブサンダース,大塚 裕土,ニック・ファジーカス,14,16
川崎ブレイブサンダース,ニック・ファジーカス,マティアス・カルファニ,13,17
川崎ブレイブサンダース,マティアス・カルファニ,藤井 祐眞,13,18
川崎ブレイブサンダース,篠山 竜青,大塚 裕土,13,19
川崎ブレイブサンダース,長谷川 技,ジョーダン・ヒース,13,20
川崎ブレイブサンダース,ニック・ファジーカス,大塚 裕土,12,21
川崎ブレイブサンダース,熊谷 尚也,ジョーダン・ヒース,12,22
川崎ブレイブサンダース,篠山 竜青,辻 直人,12,23
川崎ブレイブサンダース,篠山 竜青,マティアス・カルファニ,11,24
川崎ブレイブサンダース,辻 直人,藤井 祐眞,11,25
川崎ブレイブサンダース,ニック・ファジーカス,熊谷 尚也,10,26
川崎ブレイブサンダース,熊谷 尚也,ニック・ファジーカス,10,27
川崎ブレイブサンダース,マティアス・カルファニ,熊谷 尚也,9,28
川崎ブレイブサンダース,辻 直人,熊谷 尚也,9,29
川崎ブレイブサンダース,マティアス・カルファニ,ジョーダン・ヒース,8,30
川崎ブレイブサンダース,長谷川 技,藤井 祐眞,8,31
川崎ブレイブサンダース,藤井 祐眞,熊谷 尚也,8,32
川崎ブレイブサンダース,ジョーダン・ヒース,熊谷 尚也,7,33
川崎ブレイブサンダース,熊谷 尚也,藤井 祐眞,7,34
川崎ブレイブサンダース,長谷川 技,マティアス・カルファニ,7,35
川崎ブレイブサンダース,辻 直人,大塚 裕土,7,36
川崎ブレイブサンダース,ジョーダン・ヒース,辻 直人,6,37
川崎ブレイブサンダース,マティアス・カルファニ,篠山 竜青,6,38
川崎ブレイブサンダース,熊谷 尚也,マティアス・カルファニ,6,39
川崎ブレイブサンダース,篠山 竜青,藤井 祐眞,6,40
川崎ブレイブサンダース,青木 保憲,藤井 祐眞,6,41
川崎ブレイブサンダース,辻 直人,篠山 竜青,6,42
川崎ブレイブサンダース,藤井 祐眞,篠山 竜青,6,43
川崎ブレイブサンダース,藤井 祐眞,長谷川 技,6,44
川崎ブレイブサンダース,藤井 祐眞,辻 直人,6,45
川崎ブレイブサンダース,ジャマール・ソープ,ジョーダン・ヒース,5,46
川崎ブレイブサンダース,ジョーダン・ヒース,藤井 祐眞,5,47
川崎ブレイブサンダース,マティアス・カルファニ,大塚 裕土,5,48
川崎ブレイブサンダース,長谷川 技,辻 直人,5,49
川崎ブレイブサンダース,辻 直人,マティアス・カルファニ,5,50
川崎ブレイブサンダース,ジョーダン・ヒース,青木 保憲,4,51
川崎ブレイブサンダース,ジョーダン・ヒース,大塚 裕土,4,52
川崎ブレイブサンダース,篠山 竜青,熊谷 尚也,4,53
川崎ブレイブサンダース,篠山 竜青,長谷川 技,4,54
川崎ブレイブサンダース,大塚 裕土,マティアス・カルファニ,4,55
川崎ブレイブサンダース,長谷川 技,大塚 裕土,4,56
川崎ブレイブサンダース,ジャマール・ソープ,ニック・ファジーカス,3,57
川崎ブレイブサンダース,ニック・ファジーカス,青木 保憲,3,58
川崎ブレイブサンダース,ニック・ファジーカス,長谷川 技,3,59
川崎ブレイブサンダース,鎌田 裕也,藤井 祐眞,3,60
川崎ブレイブサンダース,青木 保憲,ジョーダン・ヒース,3,61
川崎ブレイブサンダース,青木 保憲,ニック・ファジーカス,3,62
川崎ブレイブサンダース,青木 保憲,大塚 裕土,3,63
川崎ブレイブサンダース,大塚 裕土,藤井 祐眞,3,64
川崎ブレイブサンダース,長谷川 技,熊谷 尚也,3,65
川崎ブレイブサンダース,ジョーダン・ヒース,篠山 竜青,2,66
川崎ブレイブサンダース,ジョーダン・ヒース,長谷川 技,2,67
川崎ブレイブサンダース,ニック・ファジーカス,増田 啓介,2,68
川崎ブレイブサンダース,マティアス・カルファニ,長谷川 技,2,69
川崎ブレイブサンダース,マティアス・カルファニ,辻 直人,2,70
川崎ブレイブサンダース,鎌田 裕也,青木 保憲,2,71
川崎ブレイブサンダース,鎌田 裕也,長谷川 技,2,72
川崎ブレイブサンダース,熊谷 尚也,篠山 竜青,2,73
川崎ブレイブサンダース,熊谷 尚也,大塚 裕土,2,74
川崎ブレイブサンダース,青木 保憲,マティアス・カルファニ,2,75
川崎ブレイブサンダース,青木 保憲,熊谷 尚也,2,76
川崎ブレイブサンダース,青木 保憲,辻 直人,2,77
川崎ブレイブサンダース,大塚 裕土,ジャマール・ソープ,2,78
川崎ブレイブサンダース,大塚 裕土,ジョーダン・ヒース,2,79
川崎ブレイブサンダース,大塚 裕土,熊谷 尚也,2,80
川崎ブレイブサンダース,長谷川 技,篠山 竜青,2,81
川崎ブレイブサンダース,辻 直人,ジャマール・ソープ,2,82
川崎ブレイブサンダース,辻 直人,増田 啓介,2,83
川崎ブレイブサンダース,藤井 祐眞,ジャマール・ソープ,2,84
川崎ブレイブサンダース,藤井 祐眞,鎌田 裕也,2,85
川崎ブレイブサンダース,ジャマール・ソープ,増田 啓介,1,86
川崎ブレイブサンダース,ジャマール・ソープ,大塚 裕土,1,87
川崎ブレイブサンダース,ジャマール・ソープ,長谷川 技,1,88
川崎ブレイブサンダース,ジョーダン・ヒース,マティアス・カルファニ,1,89
川崎ブレイブサンダース,ジョーダン・ヒース,水野 幹太,1,90
川崎ブレイブサンダース,ニック・ファジーカス,鎌田 裕也,1,91
川崎ブレイブサンダース,ニック・ファジーカス,水野 幹太,1,92
川崎ブレイブサンダース,マティアス・カルファニ,鎌田 裕也,1,93
川崎ブレイブサンダース,マティアス・カルファニ,青木 保憲,1,94
川崎ブレイブサンダース,鎌田 裕也,ジョーダン・ヒース,1,95
川崎ブレイブサンダース,鎌田 裕也,ニック・ファジーカス,1,96
川崎ブレイブサンダース,鎌田 裕也,マティアス・カルファニ,1,97
川崎ブレイブサンダース,鎌田 裕也,熊谷 尚也,1,98
川崎ブレイブサンダース,鎌田 裕也,辻 直人,1,99
川崎ブレイブサンダース,熊谷 尚也,長谷川 技,1,100
川崎ブレイブサンダース,熊谷 尚也,辻 直人,1,101
川崎ブレイブサンダース,熊谷 尚也,林 翔太郎,1,102
川崎ブレイブサンダース,篠山 竜青,鎌田 裕也,1,103
川崎ブレイブサンダース,水野 幹太,ジョーダン・ヒース,1,104
川崎ブレイブサンダース,水野 幹太,鎌田 裕也,1,105
川崎ブレイブサンダース,青木 保憲,鎌田 裕也,1,106
川崎ブレイブサンダース,青木 保憲,林 翔太郎,1,107
川崎ブレイブサンダース,増田 啓介,鎌田 裕也,1,108
川崎ブレイブサンダース,増田 啓介,青木 保憲,1,109
川崎ブレイブサンダース,増田 啓介,辻 直人,1,110
川崎ブレイブサンダース,大塚 裕土,篠山 竜青,1,111
川崎ブレイブサンダース,大塚 裕土,増田 啓介,1,112
川崎ブレイブサンダース,大塚 裕土,林 翔太郎,1,113
川崎ブレイブサンダース,長谷川 技,鎌田 裕也,1,114
川崎ブレイブサンダース,長谷川 技,青木 保憲,1,115
川崎ブレイブサンダース,長谷川 技,増田 啓介,1,116
川崎ブレイブサンダース,辻 直人,鎌田 裕也,1,117
川崎ブレイブサンダース,辻 直人,長谷川 技,1,118
川崎ブレイブサンダース,藤井 祐眞,増田 啓介,1,119
川崎ブレイブサンダース,藤井 祐眞,林 翔太郎,1,120
川崎ブレイブサンダース,林 翔太郎,ジョーダン・ヒース,1,121
大阪エヴェッサ,伊藤 達哉,ジョシュ・ハレルソン,43,1
大阪エヴェッサ,アイラ・ブラウン,ジョシュ・ハレルソン,36,2
大阪エヴェッサ,リチャード・ヘンドリックス,ジョシュ・ハレルソン,33,3
大阪エヴェッサ,合田 怜,ジョシュ・ハレルソン,31,4
大阪エヴェッサ,伊藤 達哉,アイラ・ブラウン,26,5
大阪エヴェッサ,アイラ・ブラウン,橋本 拓哉,24,6
大阪エヴェッサ,伊藤 達哉,リチャード・ヘンドリックス,22,7
大阪エヴェッサ,リチャード・ヘンドリックス,アイラ・ブラウン,20,8
大阪エヴェッサ,ジョシュ・ハレルソン,アイラ・ブラウン,19,9
大阪エヴェッサ,中村 浩陸,ジョシュ・ハレルソン,19,10
