"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"1964",2,"","八幡 圭祐八幡","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3575","金沢"
"1965",3,"〇","ライアン・リードリード","PF","36:35",17,7,16,"43.8%",1,1,"100.0%",2,2,"100.0%",2,6,8,3,1,0,0,1,4,2,0,18,"3575","金沢"
"1966",5,"","柳川 龍之介柳川","SF","33:03",9,3,8,"37.5%",1,3,"33.3%",2,2,"100.0%",0,1,1,3,1,2,0,1,0,3,0,9,"3575","金沢"
"1967",6,"〇","木田 貴明木田","SF","19:34",11,4,6,"66.7%",1,3,"33.3%",2,3,"66.7%",0,1,1,2,2,0,0,0,4,2,0,9,"3575","金沢"
"1968",7,"","井上 裕介井上","PF","18:44",8,3,10,"30.0%",2,4,"50.0%",0,0,"-",1,1,2,2,1,1,0,2,1,0,1,5,"3575","金沢"
"1969",13,"","本間 遼太郎本間","PG/SG","19:55",16,6,8,"75.0%",4,6,"66.7%",0,2,"0.0%",0,1,1,3,3,0,0,0,2,4,0,13,"3575","金沢"
"1970",21,"","鈴木 豊鈴木","SF/PF","08:21",0,0,1,"0.0%",0,0,"-",0,0,"-",2,1,3,0,0,1,0,0,2,0,0,3,"3575","金沢"
"1971",22,"〇","武田 倫太郎武田","PG/SG","12:34",7,2,2,"100.0%",1,1,"100.0%",2,2,"100.0%",0,0,0,2,1,0,0,0,2,5,0,8,"3575","金沢"
"1972",33,"","与那嶺 翼与那嶺","PG","12:31",7,1,2,"50.0%",0,0,"-",5,6,"83.3%",0,1,1,4,0,0,0,0,2,3,0,10,"3575","金沢"
"1973",38,"〇","井手 勇次井手","SG/SF","29:02",11,4,7,"57.1%",3,3,"100.0%",0,1,"0.0%",0,1,1,2,3,1,0,0,0,4,0,8,"3575","金沢"
"1974",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,0,3,0,3,0,0,0,0,0,0,0,"3575","金沢"
"1975",NA,"","合計","","225:00",97,34,67,"50.7%",13,21,"61.9%",16,22,"72.7%",10,24,34,24,18,6,0,6,21,25,4,104,"3575","金沢"
"1976",1,"〇","デンゼル・ボウルズボウルズ","PF","32:06",15,7,14,"50.0%",0,0,"-",1,2,"50.0%",0,9,9,2,1,0,0,0,0,3,0,17,"3588","金沢"
"1977",2,"","八幡 圭祐八幡","SF","03:09",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3588","金沢"
"1978",3,"〇","ライアン・リードリード","PF","29:26",11,5,13,"38.5%",0,0,"-",1,1,"100.0%",2,7,9,3,3,1,1,3,3,2,0,14,"3588","金沢"
"1979",5,"","柳川 龍之介柳川","SF","21:28",5,2,5,"40.0%",1,2,"50.0%",0,0,"-",0,0,0,2,1,0,0,0,5,1,0,3,"3588","金沢"
"1980",6,"〇","木田 貴明木田","SF","26:00",16,5,9,"55.6%",2,4,"50.0%",4,6,"66.7%",0,1,1,1,0,1,0,1,1,3,0,13,"3588","金沢"
"1981",7,"","井上 裕介井上","PF","16:28",8,3,4,"75.0%",1,1,"100.0%",1,2,"50.0%",0,3,3,2,0,0,0,0,1,1,0,11,"3588","金沢"
"1982",13,"","本間 遼太郎本間","PG/SG","10:30",1,0,0,"-",0,0,"-",1,2,"50.0%",0,1,1,1,1,0,0,0,1,3,0,1,"3588","金沢"
"1983",21,"","鈴木 豊鈴木","SF/PF","02:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,0,0,0,-1,"3588","金沢"
"1984",22,"〇","武田 倫太郎武田","PG/SG","16:55",2,1,1,"100.0%",0,0,"-",0,0,"-",0,0,0,3,2,0,1,0,2,2,0,4,"3588","金沢"
"1985",33,"","与那嶺 翼与那嶺","PG","13:40",0,0,2,"0.0%",0,1,"0.0%",0,2,"0.0%",1,1,2,1,1,1,0,0,1,2,0,-1,"3588","金沢"
"1986",38,"〇","井手 勇次井手","SG/SF","28:18",11,4,11,"36.4%",3,9,"33.3%",0,0,"-",2,1,3,2,0,2,0,0,3,2,0,11,"3588","金沢"
"1987",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,0,0,0,0,0,0,0,3,"3588","金沢"
"1988",NA,"","合計","","200:00",69,27,59,"45.8%",7,17,"41.2%",8,15,"53.3%",7,24,31,17,10,5,2,4,17,19,0,75,"3588","金沢"
"1989",1,"〇","タイラー・ハリスハリス","PF","31:44",15,7,16,"43.8%",0,3,"0.0%",1,2,"50.0%",1,8,9,1,2,0,1,1,3,2,0,14,"3588","仙台"
"1990",5,"〇","ダニエル・ミラーミラー","C","36:59",19,8,13,"61.5%",0,0,"-",3,3,"100.0%",5,7,12,2,3,2,3,0,2,4,0,30,"3588","仙台"
"1991",6,"","新号 健新号","PG","06:32",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,1,0,0,0,0,4,0,0,0,"3588","仙台"
"1992",7,"〇","澤邉 圭太澤邉","SG","29:09",10,4,8,"50.0%",0,2,"0.0%",2,4,"50.0%",1,3,4,1,2,3,0,0,1,3,0,10,"3588","仙台"
"1993",8,"〇","月野 雅人月野","PG","38:05",14,5,10,"50.0%",2,3,"66.7%",2,4,"50.0%",1,1,2,9,2,1,0,1,3,4,0,17,"3588","仙台"
"1994",10,"","菅澤 紀行菅澤","PF","09:20",2,1,2,"50.0%",0,1,"0.0%",0,0,"-",0,2,2,1,0,1,0,0,1,2,0,5,"3588","仙台"
"1995",11,"〇","白戸 大聖白戸","SG","21:15",4,2,7,"28.6%",0,4,"0.0%",0,0,"-",1,0,1,3,1,1,0,0,1,1,0,3,"3588","仙台"
"1996",12,"","泉 秀岳泉","SF","12:02",4,2,3,"66.7%",0,0,"-",0,0,"-",0,2,2,0,0,0,0,0,1,1,0,5,"3588","仙台"
"1997",22,"","宮本 滉希宮本","PF","01:57",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3588","仙台"
"1998",32,"","安部 潤安部","PG/SG","12:57",3,1,4,"25.0%",1,4,"25.0%",0,0,"-",0,1,1,2,0,0,0,0,3,0,0,3,"3588","仙台"
"1999",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,3,6,0,1,0,0,0,0,0,0,5,"3588","仙台"
"2000",NA,"","合計","","200:00",71,30,64,"46.9%",3,17,"17.6%",8,13,"61.5%",12,27,39,20,11,8,4,2,19,17,0,92,"3588","仙台"
"2001",1,"〇","デンゼル・ボウルズボウルズ","PF","29:08",14,7,11,"63.6%",0,0,"-",0,0,"-",2,8,10,1,2,0,0,1,4,2,0,19,"3589","金沢"
"2002",2,"","八幡 圭祐八幡","SF","03:39",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,1,"3589","金沢"
"2003",3,"〇","ライアン・リードリード","PF","32:04",14,5,11,"45.5%",0,0,"-",4,4,"100.0%",3,8,11,5,4,0,0,1,3,3,0,20,"3589","金沢"
"2004",5,"","柳川 龍之介柳川","SF","29:20",10,4,12,"33.3%",0,5,"0.0%",2,3,"66.7%",2,2,4,3,2,1,0,0,3,3,0,7,"3589","金沢"
"2005",6,"〇","木田 貴明木田","SF","01:09",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3589","金沢"
"2006",7,"","井上 裕介井上","PF","18:45",18,5,8,"62.5%",5,7,"71.4%",3,4,"75.0%",0,1,1,1,0,0,0,0,2,2,0,16,"3589","金沢"
"2007",13,"","本間 遼太郎本間","PG/SG","12:52",4,0,3,"0.0%",0,1,"0.0%",4,4,"100.0%",0,0,0,0,1,1,0,0,1,2,0,1,"3589","金沢"
"2008",21,"","鈴木 豊鈴木","SF/PF","09:34",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,-1,"3589","金沢"
"2009",22,"〇","武田 倫太郎武田","PG/SG","18:11",0,0,4,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,2,0,1,0,0,4,2,0,0,"3589","金沢"
"2010",33,"","与那嶺 翼与那嶺","PG","17:29",6,3,5,"60.0%",0,1,"0.0%",0,0,"-",0,0,0,3,2,1,0,0,4,0,0,6,"3589","金沢"
"2011",38,"〇","井手 勇次井手","SG/SF","27:49",0,0,4,"0.0%",0,3,"0.0%",0,0,"-",0,3,3,3,0,0,0,0,3,2,0,2,"3589","金沢"
"2012",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,4,6,0,1,0,0,0,0,0,0,5,"3589","金沢"
"2013",NA,"","合計","","200:00",66,24,59,"40.7%",5,19,"26.3%",13,15,"86.7%",9,28,37,18,12,4,0,2,25,16,0,76,"3589","金沢"
"2014",1,"〇","タイラー・ハリスハリス","PF","33:54",19,6,15,"40.0%",0,1,"0.0%",7,9,"77.8%",5,6,11,5,4,0,0,0,4,8,0,20,"3589","仙台"
"2015",5,"〇","ダニエル・ミラーミラー","C","34:37",8,2,4,"50.0%",0,0,"-",4,4,"100.0%",2,7,9,3,1,1,1,0,3,3,1,19,"3589","仙台"
"2016",6,"","新号 健新号","PG","23:02",3,1,4,"25.0%",1,2,"50.0%",0,0,"-",1,3,4,8,1,2,0,0,2,2,0,13,"3589","仙台"
"2017",7,"〇","澤邉 圭太澤邉","SG","11:46",4,2,5,"40.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,1,0,0,2,1,0,2,"3589","仙台"
"2018",8,"〇","月野 雅人月野","PG","22:15",3,1,6,"16.7%",0,2,"0.0%",1,2,"50.0%",0,3,3,4,0,1,1,0,1,3,0,6,"3589","仙台"
"2019",10,"","菅澤 紀行菅澤","PF","09:41",5,2,5,"40.0%",1,4,"25.0%",0,0,"-",0,0,0,1,1,0,0,0,1,0,0,2,"3589","仙台"
"2020",11,"〇","白戸 大聖白戸","SG","27:51",12,3,9,"33.3%",1,5,"20.0%",5,5,"100.0%",0,3,3,0,0,0,0,0,1,3,0,9,"3589","仙台"
"2021",12,"","泉 秀岳泉","SF","19:39",10,2,4,"50.0%",0,1,"0.0%",6,7,"85.7%",0,1,1,0,0,0,0,0,1,5,0,8,"3589","仙台"
"2022",22,"","宮本 滉希宮本","PF","01:48",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3589","仙台"
"2023",32,"","安部 潤安部","PG/SG","15:27",12,4,9,"44.4%",4,7,"57.1%",0,0,"-",0,1,1,1,0,0,0,0,1,0,0,9,"3589","仙台"
"2024",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,0,0,0,0,0,0,0,0,4,"3589","仙台"
"2025",NA,"","合計","","200:00",76,23,61,"37.7%",7,23,"30.4%",23,27,"85.2%",9,27,36,22,7,5,2,0,16,25,1,92,"3589","仙台"
"2026",0,"〇","山本 エドワード山本","PG","31:58",19,7,10,"70.0%",5,6,"83.3%",0,0,"-",0,3,3,5,0,0,0,0,2,0,0,24,"3603","FE名古屋"
"2027",1,"〇","宮崎 恭行宮崎","PG","16:52",9,1,5,"20.0%",1,3,"33.3%",6,7,"85.7%",1,1,2,0,1,1,0,0,1,4,0,6,"3603","FE名古屋"
"2028",5,"","伊藤 大伊藤","SG","00:14",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3603","FE名古屋"
"2029",11,"","杉本 慶杉本","SG","18:23",5,2,4,"50.0%",1,2,"50.0%",0,0,"-",1,2,3,4,1,1,0,0,3,1,0,10,"3603","FE名古屋"
"2030",12,"〇","野崎 零也野崎","SG","17:15",5,2,7,"28.6%",1,5,"20.0%",0,0,"-",0,2,2,1,0,0,0,0,0,1,0,3,"3603","FE名古屋"
"2031",14,"","兒玉 貴通兒玉","PG","23:31",3,1,5,"20.0%",1,3,"33.3%",0,0,"-",0,3,3,8,0,0,0,1,0,1,0,10,"3603","FE名古屋"
"2032",16,"","坂本 健坂本","PF","07:39",4,2,4,"50.0%",0,0,"-",0,0,"-",0,1,1,0,1,1,0,0,0,0,0,3,"3603","FE名古屋"
"2033",24,"〇","ジョシュ・ホーキンソンホーキンソン","PF/C","34:22",9,4,16,"25.0%",0,3,"0.0%",1,4,"25.0%",3,4,7,1,0,0,1,0,3,2,1,3,"3603","FE名古屋"
"2034",41,"〇","ギャレット・スタツスタツ","C","37:45",23,9,15,"60.0%",0,2,"0.0%",5,5,"100.0%",3,12,15,5,2,0,0,0,2,7,0,35,"3603","FE名古屋"
"2035",42,"","伊藤 大和伊藤","PG/SG","09:28",6,2,3,"66.7%",2,3,"66.7%",0,0,"-",0,0,0,1,0,0,0,0,4,0,0,6,"3603","FE名古屋"
"2036",88,"","高村 成寿高村","PF","02:33",4,2,2,"100.0%",0,0,"-",0,0,"-",0,1,1,1,0,0,0,0,0,1,0,6,"3603","FE名古屋"
"2037",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,0,1,0,0,0,0,0,0,0,0,1,"3603","FE名古屋"
"2038",NA,"","合計","","200:00",87,32,71,"45.1%",11,27,"40.7%",12,16,"75.0%",9,29,38,26,5,3,1,1,15,17,1,107,"3603","FE名古屋"
"2039",1,"〇","デンゼル・ボウルズボウルズ","PF","34:11",34,16,23,"69.6%",0,0,"-",2,4,"50.0%",5,6,11,4,2,2,1,1,5,5,4,41,"3603","金沢"
"2040",2,"","八幡 圭祐八幡","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3603","金沢"
"2041",3,"〇","ライアン・リードリード","PF","19:36",14,6,12,"50.0%",0,0,"-",2,2,"100.0%",3,5,8,2,1,1,0,0,4,2,0,18,"3603","金沢"
"2042",5,"","柳川 龍之介柳川","SF","21:27",7,2,5,"40.0%",0,1,"0.0%",3,4,"75.0%",1,3,4,3,1,0,0,0,2,5,0,9,"3603","金沢"
"2043",7,"","井上 裕介井上","PF","26:13",11,4,12,"33.3%",3,7,"42.9%",0,0,"-",0,4,4,0,0,0,0,0,2,0,0,7,"3603","金沢"
"2044",13,"〇","本間 遼太郎本間","PG/SG","35:31",5,2,7,"28.6%",1,4,"25.0%",0,0,"-",0,1,1,3,1,0,0,0,0,0,0,3,"3603","金沢"
"2045",21,"","鈴木 豊鈴木","SF/PF","05:59",0,0,0,"-",0,0,"-",0,0,"-",0,2,2,0,0,0,0,0,0,0,0,2,"3603","金沢"
"2046",22,"〇","武田 倫太郎武田","PG/SG","15:57",7,3,5,"60.0%",0,1,"0.0%",1,2,"50.0%",1,2,3,1,0,0,0,0,3,3,0,8,"3603","金沢"
"2047",33,"","与那嶺 翼与那嶺","PG","18:24",0,0,2,"0.0%",0,0,"-",0,0,"-",0,0,0,3,1,0,0,0,1,0,0,0,"3603","金沢"
"2048",38,"〇","井手 勇次井手","SG/SF","22:42",7,3,8,"37.5%",1,1,"100.0%",0,0,"-",0,4,4,5,0,0,0,0,0,0,0,11,"3603","金沢"
"2049",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,3,5,0,1,0,0,0,0,0,0,4,"3603","金沢"
"2050",NA,"","合計","","200:00",85,36,74,"48.6%",5,14,"35.7%",8,12,"66.7%",12,30,42,21,7,3,1,1,17,15,4,103,"3603","金沢"
"2051",1,"〇","デンゼル・ボウルズボウルズ","PF","33:08",15,5,16,"31.3%",0,0,"-",5,8,"62.5%",4,10,14,1,4,0,1,2,3,5,2,13,"3536","金沢"
"2052",2,"","八幡 圭祐八幡","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3536","金沢"
"2053",3,"〇","ライアン・リードリード","PF","32:39",12,6,16,"37.5%",0,2,"0.0%",0,0,"-",0,11,11,6,3,0,1,0,2,0,0,17,"3536","金沢"
"2054",5,"","柳川 龍之介柳川","SF","30:09",5,2,6,"33.3%",1,3,"33.3%",0,0,"-",0,3,3,4,3,0,1,1,1,0,0,6,"3536","金沢"
"2055",6,"〇","木田 貴明木田","SF","24:20",9,4,10,"40.0%",1,2,"50.0%",0,1,"0.0%",1,2,3,0,2,2,0,2,4,1,0,5,"3536","金沢"
"2056",7,"","井上 裕介井上","PF","14:13",3,1,3,"33.3%",1,2,"50.0%",0,0,"-",0,4,4,0,0,0,0,0,1,0,0,5,"3536","金沢"
"2057",13,"","本間 遼太郎本間","PG/SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3536","金沢"
"2058",21,"","鈴木 豊鈴木","SF/PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3536","金沢"
"2059",22,"","武田 倫太郎武田","PG/SG","05:03",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,1,1,0,-1,"3536","金沢"
"2060",33,"〇","与那嶺 翼与那嶺","PG","32:43",4,2,4,"50.0%",0,0,"-",0,0,"-",0,2,2,3,2,0,0,0,3,0,0,5,"3536","金沢"
"2061",38,"〇","井手 勇次井手","SG/SF","27:45",10,4,5,"80.0%",2,3,"66.7%",0,0,"-",0,3,3,3,4,0,0,0,2,3,0,11,"3536","金沢"
"2062",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,3,3,0,0,0,0,0,0,0,0,3,"3536","金沢"
"2063",NA,"","合計","","200:00",58,24,60,"40.0%",5,12,"41.7%",5,9,"55.6%",5,38,43,17,19,2,3,5,17,10,2,64,"3536","金沢"
"2064",3,"","蒲谷 正之蒲谷","SG","16:15",0,0,5,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,0,0,4,0,2,1,0,0,0,"3536","信州"
"2065",5,"〇","武井 弘明武井","PG","26:27",9,3,5,"60.0%",2,4,"50.0%",1,2,"50.0%",1,2,3,1,1,0,0,0,2,1,0,9,"3536","信州"
"2066",6,"","齋藤 崇人齋藤","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3536","信州"
"2067",11,"〇","石川 海斗石川","PG","27:55",18,7,12,"58.3%",3,5,"60.0%",1,2,"50.0%",1,2,3,2,0,2,0,0,2,5,0,19,"3536","信州"
"2068",15,"","佐藤 託矢佐藤","PF","08:15",1,0,2,"0.0%",0,0,"-",1,2,"50.0%",1,2,3,0,1,0,0,0,0,1,0,0,"3536","信州"
"2069",17,"","飯田 遼飯田","PG/SG","03:28",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3536","信州"
"2070",19,"〇","大崎 裕太大崎","PG/SG","31:00",13,5,18,"27.8%",1,7,"14.3%",2,2,"100.0%",1,2,3,3,1,4,0,1,0,2,0,9,"3536","信州"
"2071",26,"","上杉 翔上杉","SF/PF","05:29",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,0,0,1,0,0,0,0,0,0,"3536","信州"
"2072",31,"","三ツ井 利也三ツ井","SF/PF","13:33",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",1,0,1,0,1,0,0,0,0,0,0,-1,"3536","信州"
"2073",50,"〇","ウェイン・マーシャルマーシャル","C","31:31",14,6,11,"54.5%",0,1,"0.0%",2,2,"100.0%",0,8,8,2,1,1,3,0,3,2,0,22,"3536","信州"
"2074",55,"〇","アンソニー・マクヘンリーマクヘンリー","PF/C","36:07",17,7,19,"36.8%",0,5,"0.0%",3,4,"75.0%",4,9,13,7,0,2,2,0,2,6,1,28,"3536","信州"
"2075",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,7,8,0,2,0,0,0,0,0,0,6,"3536","信州"
"2076",NA,"","合計","","200:00",72,28,74,"37.8%",6,24,"25.0%",10,14,"71.4%",10,33,43,15,7,14,5,3,10,17,1,92,"3536","信州"
"2077",1,"〇","デンゼル・ボウルズボウルズ","PF","39:15",14,7,16,"43.8%",0,0,"-",0,1,"0.0%",4,12,16,4,2,0,1,2,2,2,0,23,"3537","金沢"
"2078",2,"","八幡 圭祐八幡","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3537","金沢"
"2079",3,"〇","ライアン・リードリード","PF","33:31",18,8,16,"50.0%",0,0,"-",2,3,"66.7%",5,8,13,3,2,1,1,0,3,3,0,25,"3537","金沢"
"2080",5,"〇","柳川 龍之介柳川","SF","34:46",12,6,16,"37.5%",0,1,"0.0%",0,0,"-",0,4,4,3,2,1,0,0,4,2,0,8,"3537","金沢"
"2081",6,"〇","木田 貴明木田","SF","34:24",18,6,16,"37.5%",2,9,"22.2%",4,4,"100.0%",1,3,4,1,1,0,0,1,3,5,0,12,"3537","金沢"
"2082",7,"","井上 裕介井上","PF","08:41",2,0,3,"0.0%",0,2,"0.0%",2,2,"100.0%",1,0,1,0,1,0,0,0,3,1,0,-1,"3537","金沢"
"2083",13,"","本間 遼太郎本間","PG/SG","04:41",0,0,2,"0.0%",0,0,"-",0,0,"-",0,1,1,0,0,0,0,1,1,0,0,-1,"3537","金沢"
"2084",21,"","鈴木 豊鈴木","SF/PF","03:05",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3537","金沢"
"2085",22,"","武田 倫太郎武田","PG/SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3537","金沢"
"2086",33,"","与那嶺 翼与那嶺","PG","17:01",0,0,3,"0.0%",0,0,"-",0,0,"-",2,3,5,2,0,1,0,0,1,0,0,5,"3537","金沢"
"2087",38,"〇","井手 勇次井手","SG/SF","24:36",2,0,1,"0.0%",0,1,"0.0%",2,2,"100.0%",0,1,1,4,2,1,0,0,4,4,0,5,"3537","金沢"
"2088",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,2,4,0,1,0,0,0,0,0,0,3,"3537","金沢"
"2089",NA,"","合計","","200:00",66,27,73,"37.0%",2,13,"15.4%",10,12,"83.3%",15,34,49,17,11,4,2,4,21,17,0,79,"3537","金沢"
"2090",3,"","蒲谷 正之蒲谷","SG","03:30",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,-2,"3537","信州"
"2091",5,"〇","武井 弘明武井","PG","24:42",0,0,6,"0.0%",0,1,"0.0%",0,0,"-",0,2,2,2,0,0,0,0,4,0,0,-2,"3537","信州"
"2092",6,"","齋藤 崇人齋藤","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3537","信州"
"2093",11,"〇","石川 海斗石川","PG","33:34",15,4,11,"36.4%",0,5,"0.0%",7,7,"100.0%",0,2,2,6,1,1,0,0,1,6,0,16,"3537","信州"
"2094",15,"","佐藤 託矢佐藤","PF","01:54",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,1,0,0,-1,"3537","信州"
"2095",17,"","飯田 遼飯田","PG/SG","10:47",0,0,2,"0.0%",0,2,"0.0%",0,0,"-",0,2,2,0,1,1,0,0,2,1,0,0,"3537","信州"
"2096",19,"〇","大崎 裕太大崎","PG/SG","32:45",10,4,8,"50.0%",2,5,"40.0%",0,0,"-",1,4,5,4,0,0,1,0,2,0,0,16,"3537","信州"
"2097",26,"","上杉 翔上杉","SF/PF","03:38",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3537","信州"
"2098",31,"","三ツ井 利也三ツ井","SF/PF","14:42",0,0,4,"0.0%",0,2,"0.0%",0,0,"-",1,0,1,0,0,1,0,1,1,1,0,-2,"3537","信州"
"2099",50,"〇","ウェイン・マーシャルマーシャル","C","38:06",26,8,14,"57.1%",5,8,"62.5%",5,5,"100.0%",1,11,12,2,1,1,3,0,3,6,0,37,"3537","信州"
"2100",55,"〇","アンソニー・マクヘンリーマクヘンリー","PF/C","36:22",24,8,15,"53.3%",2,4,"50.0%",6,9,"66.7%",1,8,9,3,1,1,0,1,2,7,1,26,"3537","信州"
"2101",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,4,5,0,0,0,0,0,0,0,0,5,"3537","信州"
"2102",NA,"","合計","","200:00",75,24,62,"38.7%",9,28,"32.1%",18,21,"85.7%",5,33,38,17,5,5,4,2,17,21,1,93,"3537","信州"
"2103",3,"","蒲谷 正之蒲谷","SG","17:20",2,1,6,"16.7%",0,1,"0.0%",0,0,"-",0,3,3,3,0,1,0,2,1,0,0,4,"3552","信州"
"2104",5,"〇","武井 弘明武井","PG","25:53",5,2,4,"50.0%",1,2,"50.0%",0,0,"-",0,2,2,3,2,1,1,1,0,1,0,8,"3552","信州"
"2105",6,"","齋藤 崇人齋藤","PG","04:45",6,1,3,"33.3%",0,2,"0.0%",4,4,"100.0%",0,0,0,0,0,1,0,0,0,2,0,5,"3552","信州"
"2106",11,"〇","石川 海斗石川","PG","23:09",7,3,5,"60.0%",0,2,"0.0%",1,2,"50.0%",0,1,1,8,2,0,0,0,0,2,0,11,"3552","信州"
"2107",12,"","栗原 ルイス栗原","SG","19:34",6,2,4,"50.0%",2,4,"50.0%",0,0,"-",0,1,1,2,2,0,0,0,1,0,0,5,"3552","信州"
"2108",17,"","飯田 遼飯田","PG/SG","09:44",8,2,2,"100.0%",2,2,"100.0%",2,4,"50.0%",1,1,2,1,0,0,0,0,0,2,0,9,"3552","信州"
"2109",19,"〇","大崎 裕太大崎","PG/SG","18:15",20,8,11,"72.7%",4,5,"80.0%",0,0,"-",1,1,2,0,0,2,1,0,1,0,0,22,"3552","信州"
"2110",26,"","上杉 翔上杉","SF/PF","13:03",4,0,2,"0.0%",0,2,"0.0%",4,4,"100.0%",2,2,4,2,1,1,0,0,4,3,0,8,"3552","信州"
"2111",31,"","三ツ井 利也三ツ井","SF/PF","11:43",4,1,4,"25.0%",1,4,"25.0%",1,2,"50.0%",0,3,3,1,0,3,0,1,0,1,0,7,"3552","信州"
"2112",50,"〇","ウェイン・マーシャルマーシャル","C","28:16",25,10,17,"58.8%",1,2,"50.0%",4,5,"80.0%",1,4,5,1,0,4,3,2,3,3,0,30,"3552","信州"
"2113",55,"〇","アンソニー・マクヘンリーマクヘンリー","PF/C","28:18",21,9,16,"56.3%",3,5,"60.0%",0,0,"-",3,8,11,7,0,0,0,0,3,2,0,32,"3552","信州"
"2114",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,3,5,0,0,0,0,0,0,0,0,5,"3552","信州"
"2115",NA,"","合計","","200:00",108,39,74,"52.7%",14,31,"45.2%",16,21,"76.2%",10,29,39,28,7,13,5,6,13,16,0,146,"3552","信州"
"2116",0,"〇","會田 圭佑會田","PG","23:33",7,3,8,"37.5%",1,3,"33.3%",0,0,"-",0,0,0,3,1,1,0,1,2,0,0,5,"3552","青森"
"2117",2,"〇","カレン・ルッソルッソ","SF/PF","33:47",29,9,25,"36.0%",4,11,"36.4%",7,8,"87.5%",5,5,10,4,5,2,1,0,2,8,1,24,"3552","青森"
"2118",3,"","鮫島 和人鮫島","PG","03:52",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,3,0,0,1,"3552","青森"
"2119",8,"","佐野 太一佐野","PG/SG","21:10",7,3,5,"60.0%",1,2,"50.0%",0,0,"-",1,1,2,2,1,0,0,0,0,0,0,8,"3552","青森"
