"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"780",0,"〇","満原 優樹満原","PF/C","25:34",2,1,3,"33.3%",0,0,"-",0,0,"-",3,4,7,2,0,0,1,0,4,0,0,10,"2992","SR渋谷"
"781",1,"","清水 太志郎清水","PG/SG","11:34",5,2,5,"40.0%",1,2,"50.0%",0,0,"-",0,0,0,1,0,1,0,1,2,0,0,4,"2992","SR渋谷"
"782",3,"","ファイ サンバファイ","C","17:22",4,2,8,"25.0%",0,3,"0.0%",0,0,"-",1,3,4,0,2,0,0,2,4,0,0,0,"2992","SR渋谷"
"783",6,"〇","ロバート・サクレサクレ","C","32:02",18,9,20,"45.0%",0,1,"0.0%",0,0,"-",2,9,11,4,1,0,1,1,0,1,1,22,"2992","SR渋谷"
"784",7,"","伊藤 駿伊藤","PG","04:09",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,3,0,0,0,0,1,0,0,3,"2992","SR渋谷"
"785",9,"〇","ベンドラメ 礼生ベンドラメ","PG","23:41",10,4,6,"66.7%",2,2,"100.0%",0,0,"-",0,1,1,2,3,0,0,0,0,1,0,8,"2992","SR渋谷"
"786",14,"","杉浦 佑成杉浦","SF","06:32",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,2,1,0,0,0,0,0,-1,"2992","SR渋谷"
"787",22,"","長谷川 智也長谷川","SG","07:13",2,1,1,"100.0%",0,0,"-",0,0,"-",0,1,1,1,0,0,0,0,1,0,0,4,"2992","SR渋谷"
"788",24,"〇","広瀬 健太広瀬","SF","22:46",0,0,5,"0.0%",0,4,"0.0%",0,0,"-",0,3,3,0,0,0,0,0,4,0,0,-2,"2992","SR渋谷"
"789",32,"","山内 盛久山内","PG/SG","16:57",2,1,4,"25.0%",0,1,"0.0%",0,0,"-",0,2,2,3,0,0,0,0,2,0,0,4,"2992","SR渋谷"
"790",34,"〇","ライアン・ケリーケリー","SF/PF","32:10",28,10,15,"66.7%",3,5,"60.0%",5,5,"100.0%",1,7,8,3,1,0,3,0,2,6,1,36,"2992","SR渋谷"
"791",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,0,2,0,0,0,0,0,0,0,0,2,"2992","SR渋谷"
"792",NA,"","合計","","200:00",71,30,67,"44.8%",6,18,"33.3%",5,5,"100.0%",9,30,39,19,9,2,5,4,20,8,2,90,"2992","SR渋谷"
"793",1,"","小島 元基小島","PG","17:41",6,2,5,"40.0%",2,3,"66.7%",0,0,"-",0,0,0,1,0,0,0,1,2,0,0,4,"2993","A東京"
"794",2,"","齋藤 拓実齋藤","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2993","A東京"
"795",3,"〇","安藤 誓哉安藤","PG","25:37",13,5,7,"71.4%",1,2,"50.0%",2,2,"100.0%",0,2,2,7,0,1,0,0,2,2,0,21,"2993","A東京"
"796",6,"〇","馬場 雄大馬場","SF","22:45",10,3,5,"60.0%",1,2,"50.0%",3,4,"75.0%",0,6,6,3,2,0,1,0,4,5,0,15,"2993","A東京"
"797",7,"","正中 岳城正中","SG","10:57",9,3,4,"75.0%",2,3,"66.7%",1,1,"100.0%",0,0,0,0,1,1,0,0,0,2,0,8,"2993","A東京"
"798",10,"","ザック・バランスキーバランスキー","SF/PF","21:53",2,1,7,"14.3%",0,4,"0.0%",0,0,"-",0,3,3,1,3,1,0,0,1,1,0,-2,"2993","A東京"
"799",13,"〇","菊地 祥平菊地","SF","21:07",2,1,1,"100.0%",0,0,"-",0,0,"-",0,3,3,2,2,1,0,0,3,4,0,6,"2993","A東京"
"800",15,"〇","竹内 譲次竹内","PF/C","23:07",14,6,8,"75.0%",2,2,"100.0%",0,0,"-",1,6,7,0,0,0,0,0,1,1,0,19,"2993","A東京"
"801",24,"","田中 大貴田中","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2993","A東京"
"802",31,"","ジャワッド・ウィリアムズウィリアムズ","PF","26:47",19,6,10,"60.0%",1,2,"50.0%",6,8,"75.0%",1,2,3,2,0,0,0,1,4,5,0,18,"2993","A東京"
"803",53,"〇","アレックス・カークカーク","C","30:06",12,6,14,"42.9%",0,1,"0.0%",0,0,"-",1,7,8,3,0,0,0,0,1,1,1,15,"2993","A東京"
"804",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,0,3,0,0,0,0,0,1,0,0,3,"2993","A東京"
"805",NA,"","合計","","200:00",87,33,61,"54.1%",9,19,"47.4%",12,15,"80.0%",6,29,35,19,8,4,1,2,19,21,1,107,"2993","A東京"
"806",0,"〇","満原 優樹満原","PF/C","13:46",4,2,5,"40.0%",0,1,"0.0%",0,0,"-",0,2,2,0,0,0,0,0,1,1,0,3,"2993","SR渋谷"
"807",1,"","清水 太志郎清水","PG/SG","00:55",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"2993","SR渋谷"
"808",3,"","ファイ サンバファイ","C","08:11",2,1,1,"100.0%",0,0,"-",0,0,"-",1,1,2,0,1,0,1,0,2,0,0,4,"2993","SR渋谷"
"809",6,"〇","ロバート・サクレサクレ","C","34:59",19,9,13,"69.2%",0,0,"-",1,4,"25.0%",1,3,4,2,1,1,1,0,2,6,3,19,"2993","SR渋谷"
"810",7,"","伊藤 駿伊藤","PG","17:25",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,1,0,0,0,0,2,0,0,2,"2993","SR渋谷"
"811",9,"〇","ベンドラメ 礼生ベンドラメ","PG","28:24",12,5,14,"35.7%",2,6,"33.3%",0,1,"0.0%",1,1,2,4,0,2,0,0,4,1,0,10,"2993","SR渋谷"
"812",14,"","杉浦 佑成杉浦","SF","11:36",3,1,4,"25.0%",1,2,"50.0%",0,0,"-",0,0,0,1,1,1,0,0,0,0,0,1,"2993","SR渋谷"
"813",22,"","長谷川 智也長谷川","SG","22:25",8,3,4,"75.0%",2,3,"66.7%",0,0,"-",0,1,1,0,2,1,0,0,3,0,0,7,"2993","SR渋谷"
"814",24,"〇","広瀬 健太広瀬","SF","18:07",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,0,1,0,0,1,2,1,0,-1,"2993","SR渋谷"
"815",32,"","山内 盛久山内","PG/SG","10:58",6,2,4,"50.0%",1,3,"33.3%",1,2,"50.0%",0,1,1,3,0,1,0,0,1,2,0,8,"2993","SR渋谷"
"816",34,"〇","ライアン・ケリーケリー","SF/PF","33:14",25,8,16,"50.0%",2,5,"40.0%",7,8,"87.5%",1,9,10,4,1,0,0,0,3,7,0,29,"2993","SR渋谷"
"817",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,0,0,0,0,0,0,0,2,"2993","SR渋谷"
"818",NA,"","合計","","200:00",79,31,62,"50.0%",8,21,"38.1%",9,15,"60.0%",5,21,26,15,7,6,2,1,21,18,3,84,"2993","SR渋谷"
"819",0,"","ジェームズ・サザランドサザランド","SF","26:16",22,8,22,"36.4%",0,4,"0.0%",6,6,"100.0%",2,4,6,2,2,0,3,2,2,4,0,17,"3014","三河"
"820",4,"","狩俣 昌也狩俣","PG","10:21",3,1,2,"50.0%",1,2,"50.0%",0,0,"-",0,1,1,0,1,0,0,0,1,0,0,2,"3014","三河"
"821",5,"〇","アイザック・バッツバッツ","C","24:02",11,4,7,"57.1%",0,0,"-",3,4,"75.0%",3,6,9,1,3,0,0,1,1,3,0,14,"3014","三河"
"822",8,"","村上 直村上","PG","13:14",4,2,2,"100.0%",0,0,"-",0,0,"-",0,2,2,2,0,1,0,0,3,1,0,9,"3014","三河"
"823",9,"","森川 正明森川","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3014","三河"
"824",12,"","西川 貴之西川","SF","16:52",2,1,3,"33.3%",0,1,"0.0%",0,0,"-",0,4,4,0,0,0,0,0,1,0,0,4,"3014","三河"
"825",14,"〇","金丸 晃輔金丸","SG/SF","25:57",4,2,5,"40.0%",0,2,"0.0%",0,0,"-",0,0,0,0,1,0,0,0,0,0,0,0,"3014","三河"
"826",16,"","松井 啓十郎松井","SG","20:34",9,3,5,"60.0%",1,3,"33.3%",2,2,"100.0%",1,2,3,1,1,1,0,0,0,1,0,11,"3014","三河"
"827",24,"〇","加藤 寿一加藤","SG","15:12",0,0,3,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,0,0,2,0,1,1,0,0,0,"3014","三河"
"828",32,"〇","桜木 ジェイアール桜木","PF","29:42",12,6,10,"60.0%",0,0,"-",0,0,"-",1,3,4,3,2,1,0,0,3,1,1,14,"3014","三河"
"829",46,"〇","生原 秀将生原","PG","17:50",2,1,2,"50.0%",0,0,"-",0,1,"0.0%",0,0,0,1,1,0,0,0,1,2,0,0,"3014","三河"
"830",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,1,0,0,0,0,0,0,1,"3014","三河"
"831",NA,"","合計","","200:00",69,28,61,"45.9%",2,13,"15.4%",11,13,"84.6%",8,24,32,10,12,5,3,4,13,12,1,72,"3014","三河"
"832",1,"","小島 元基小島","PG","15:45",7,2,4,"50.0%",1,3,"33.3%",2,2,"100.0%",0,1,1,1,0,0,0,0,0,2,0,7,"3014","A東京"
"833",2,"","齋藤 拓実齋藤","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3014","A東京"
"834",3,"〇","安藤 誓哉安藤","PG","24:15",8,3,6,"50.0%",0,0,"-",2,2,"100.0%",1,1,2,3,2,1,0,1,2,2,0,9,"3014","A東京"
"835",6,"","馬場 雄大馬場","SF","24:29",14,6,9,"66.7%",0,1,"0.0%",2,2,"100.0%",0,4,4,5,0,1,0,1,0,3,0,21,"3014","A東京"
"836",7,"","正中 岳城正中","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3014","A東京"
"837",10,"","ザック・バランスキーバランスキー","SF/PF","17:55",5,2,5,"40.0%",1,3,"33.3%",0,0,"-",0,1,1,1,1,0,0,0,1,0,0,3,"3014","A東京"
"838",13,"〇","菊地 祥平菊地","SF","17:33",0,0,3,"0.0%",0,1,"0.0%",0,0,"-",0,4,4,0,0,1,0,0,1,0,0,2,"3014","A東京"
"839",15,"〇","竹内 譲次竹内","PF/C","21:01",10,3,9,"33.3%",1,3,"33.3%",3,4,"75.0%",4,4,8,0,1,0,0,1,3,3,0,10,"3014","A東京"
"840",24,"〇","田中 大貴田中","SG","24:08",10,4,9,"44.4%",1,2,"50.0%",1,2,"50.0%",2,3,5,4,2,0,0,0,2,1,0,11,"3014","A東京"
"841",31,"","ジャワッド・ウィリアムズウィリアムズ","PF","20:10",13,6,9,"66.7%",1,1,"100.0%",0,0,"-",2,2,4,0,2,3,0,0,3,1,0,15,"3014","A東京"
"842",53,"〇","アレックス・カークカーク","C","34:44",10,4,13,"30.8%",0,1,"0.0%",2,2,"100.0%",1,3,4,2,2,1,4,0,0,1,3,10,"3014","A東京"
"843",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,3,5,0,1,0,0,0,0,0,0,4,"3014","A東京"
"844",NA,"","合計","","200:00",77,30,67,"44.8%",5,15,"33.3%",12,14,"85.7%",12,26,38,16,11,7,4,3,12,13,3,92,"3014","A東京"
"845",0,"","ジェームズ・サザランドサザランド","SF","17:29",9,4,9,"44.4%",1,4,"25.0%",0,0,"-",1,1,2,0,0,1,0,0,1,2,0,7,"3015","三河"
"846",4,"","狩俣 昌也狩俣","PG","10:34",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,0,0,1,0,0,1,0,0,1,"3015","三河"
"847",8,"","村上 直村上","PG","09:34",2,0,1,"0.0%",0,0,"-",2,4,"50.0%",0,0,0,1,3,0,0,1,0,2,0,-3,"3015","三河"
"848",9,"","森川 正明森川","SF","06:29",10,4,5,"80.0%",0,0,"-",2,2,"100.0%",0,0,0,1,0,0,0,0,0,1,0,10,"3015","三河"
"849",12,"","西川 貴之西川","SF","17:55",0,0,3,"0.0%",0,1,"0.0%",0,0,"-",0,2,2,1,0,0,0,0,0,1,0,0,"3015","三河"
"850",14,"〇","金丸 晃輔金丸","SG/SF","21:57",0,0,6,"0.0%",0,0,"-",0,0,"-",0,0,0,1,2,1,0,1,1,1,0,-6,"3015","三河"
"851",16,"","松井 啓十郎松井","SG","15:37",3,1,6,"16.7%",1,5,"20.0%",0,0,"-",0,2,2,0,2,0,0,0,1,0,0,-2,"3015","三河"
"852",24,"〇","加藤 寿一加藤","SG","15:36",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,1,0,0,0,0,1,0,0,3,"3015","三河"
"853",32,"〇","桜木 ジェイアール桜木","PF","25:58",4,1,2,"50.0%",0,0,"-",2,2,"100.0%",0,4,4,3,1,0,0,0,2,3,0,9,"3015","三河"
"854",33,"〇","グラント・ジェレットジェレット","PF","36:33",26,10,22,"45.5%",5,8,"62.5%",1,2,"50.0%",0,11,11,0,1,4,1,1,3,2,3,28,"3015","三河"
"855",46,"〇","生原 秀将生原","PG","22:18",1,0,2,"0.0%",0,1,"0.0%",1,2,"50.0%",0,2,2,2,1,0,0,0,4,2,0,1,"3015","三河"
"856",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,0,0,0,0,0,0,0,0,4,"3015","三河"
"857",NA,"","合計","","200:00",55,20,57,"35.1%",7,20,"35.0%",8,12,"66.7%",3,27,30,10,10,7,1,3,14,14,3,52,"3015","三河"
"858",1,"","小島 元基小島","PG","05:38",2,1,1,"100.0%",0,0,"-",0,0,"-",1,0,1,0,1,0,0,0,0,0,0,2,"3015","A東京"
"859",2,"","齋藤 拓実齋藤","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3015","A東京"
"860",3,"〇","安藤 誓哉安藤","PG","24:09",8,3,7,"42.9%",1,3,"33.3%",1,2,"50.0%",0,2,2,1,0,1,0,1,2,2,0,7,"3015","A東京"
"861",6,"","馬場 雄大馬場","SF","27:28",7,3,8,"37.5%",0,1,"0.0%",1,3,"33.3%",1,3,4,5,3,1,0,0,0,2,1,7,"3015","A東京"
"862",7,"","正中 岳城正中","SG","06:45",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"3015","A東京"
"863",10,"","ザック・バランスキーバランスキー","SF/PF","21:45",6,2,6,"33.3%",0,3,"0.0%",2,2,"100.0%",0,4,4,1,0,2,0,0,2,2,0,9,"3015","A東京"
"864",13,"〇","菊地 祥平菊地","SF","17:22",2,1,3,"33.3%",0,0,"-",0,0,"-",1,2,3,1,1,2,0,0,1,0,0,5,"3015","A東京"
"865",15,"〇","竹内 譲次竹内","PF/C","20:40",7,3,6,"50.0%",1,4,"25.0%",0,0,"-",0,7,7,0,0,0,0,0,3,1,0,11,"3015","A東京"
"866",24,"〇","田中 大貴田中","SG","25:57",4,1,8,"12.5%",0,2,"0.0%",2,2,"100.0%",1,0,1,4,0,0,0,0,1,1,0,2,"3015","A東京"
"867",51,"","ミルコ・ビエリツァビエリツァ","PF","19:26",16,6,10,"60.0%",0,2,"0.0%",4,6,"66.7%",4,6,10,1,3,1,0,0,1,3,1,19,"3015","A東京"
"868",53,"〇","アレックス・カークカーク","C","30:50",13,5,12,"41.7%",2,2,"100.0%",1,2,"50.0%",0,7,7,1,2,1,3,0,3,3,0,15,"3015","A東京"
"869",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,0,1,0,0,0,0,0,0,3,"3015","A東京"
"870",NA,"","合計","","200:00",65,25,61,"41.0%",4,17,"23.5%",11,17,"64.7%",9,34,43,14,11,8,3,1,14,14,2,80,"3015","A東京"
"871",2,"","齋藤 拓実齋藤","PG","11:10",3,1,3,"33.3%",0,1,"0.0%",1,2,"50.0%",1,1,2,2,0,0,0,0,2,2,0,4,"3023","A東京"
"872",3,"〇","安藤 誓哉安藤","PG","33:19",11,4,13,"30.8%",3,8,"37.5%",0,0,"-",1,3,4,0,0,0,0,1,3,1,0,6,"3023","A東京"
"873",6,"〇","馬場 雄大馬場","SF","34:13",9,2,7,"28.6%",0,2,"0.0%",5,8,"62.5%",0,4,4,10,1,3,0,1,1,7,1,17,"3023","A東京"
"874",7,"","正中 岳城正中","SG","03:38",0,0,2,"0.0%",0,2,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-2,"3023","A東京"
"875",10,"","ザック・バランスキーバランスキー","SF/PF","27:50",10,4,11,"36.4%",2,4,"50.0%",0,0,"-",1,1,2,2,0,1,0,1,2,1,0,8,"3023","A東京"
"876",13,"〇","菊地 祥平菊地","SF","25:29",10,2,5,"40.0%",1,1,"100.0%",5,6,"83.3%",0,1,1,3,2,1,0,0,1,5,0,9,"3023","A東京"
"877",15,"〇","竹内 譲次竹内","PF/C","29:45",3,1,5,"20.0%",1,2,"50.0%",0,0,"-",1,7,8,1,3,0,1,0,5,3,0,6,"3023","A東京"
"878",24,"","田中 大貴田中","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3023","A東京"
"879",31,"","ジャワッド・ウィリアムズウィリアムズ","PF","21:25",13,6,9,"66.7%",1,2,"50.0%",0,0,"-",1,1,2,1,2,0,0,0,5,1,0,11,"3023","A東京"
"880",53,"〇","アレックス・カークカーク","C","38:11",15,6,12,"50.0%",0,1,"0.0%",3,4,"75.0%",4,9,13,0,1,0,2,0,1,4,2,22,"3023","A東京"
"881",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,0,0,0,0,0,1,0,0,4,"3023","A東京"
"882",NA,"","合計","","225:00",74,26,67,"38.8%",8,23,"34.8%",14,20,"70.0%",10,30,40,19,9,5,3,3,21,24,3,85,"3023","A東京"
"883",0,"〇","田臥 勇太田臥","PG","27:48",7,2,3,"66.7%",0,0,"-",3,3,"100.0%",0,1,1,1,1,1,0,0,1,2,0,8,"3023","栃木"
"884",4,"〇","ジェフ・ギブスギブス","PF/C","35:21",21,9,14,"64.3%",0,1,"0.0%",3,5,"60.0%",4,12,16,1,2,2,0,0,4,4,0,31,"3023","栃木"
"885",9,"〇","遠藤 祐亮遠藤","PG/SG","26:28",5,2,8,"25.0%",0,1,"0.0%",1,4,"25.0%",0,2,2,3,0,0,0,1,5,3,0,1,"3023","栃木"
"886",10,"","竹内 公輔竹内","PF/C","15:59",1,0,1,"0.0%",0,0,"-",1,2,"50.0%",1,2,3,2,1,0,1,1,1,1,0,4,"3023","栃木"
"887",11,"","田原 隆徳田原","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3023","栃木"
"888",13,"","渡邉 裕規渡邉","PG","22:09",6,2,8,"25.0%",0,2,"0.0%",2,2,"100.0%",1,0,1,4,0,0,0,0,1,1,0,5,"3023","栃木"
"889",18,"","鵤 誠司鵤","PG","26:21",2,1,6,"16.7%",0,1,"0.0%",0,2,"0.0%",1,3,4,3,2,0,0,0,2,1,0,0,"3023","栃木"
"890",21,"","橋本 晃佑橋本","PF/C","10:18",0,0,1,"0.0%",0,0,"-",0,0,"-",0,2,2,0,0,0,0,0,1,0,0,1,"3023","栃木"
"891",22,"〇","ライアン・ロシターロシター","PF/C","38:40",35,14,29,"48.3%",3,4,"75.0%",4,9,"44.4%",8,6,14,2,3,3,2,1,3,8,0,33,"3023","栃木"
"892",24,"〇","栗原 貴宏栗原","SF","08:26",2,1,1,"100.0%",0,0,"-",0,0,"-",0,0,0,1,1,0,0,0,4,0,0,2,"3023","栃木"
"893",25,"","エリック・ロバーツロバーツ","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3023","栃木"
"894",30,"","山崎 稜山崎","SG","13:30",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,2,0,0,0,"3023","栃木"
"895",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,3,6,0,0,0,0,0,0,0,0,6,"3023","栃木"
"896",NA,"","合計","","225:00",79,31,72,"43.1%",3,9,"33.3%",14,27,"51.9%",18,32,50,17,10,6,3,3,24,20,0,91,"3023","栃木"
"897",1,"","小島 元基小島","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3037","A東京"
"898",2,"","齋藤 拓実齋藤","PG","13:03",5,1,1,"100.0%",1,1,"100.0%",2,2,"100.0%",0,0,0,1,0,1,0,0,3,2,0,7,"3037","A東京"
"899",3,"〇","安藤 誓哉安藤","PG","24:56",7,3,7,"42.9%",1,2,"50.0%",0,0,"-",0,0,0,5,2,2,0,1,3,0,0,8,"3037","A東京"
"900",6,"","馬場 雄大馬場","SF","19:40",6,2,9,"22.2%",0,2,"0.0%",2,2,"100.0%",1,3,4,2,0,1,0,0,2,2,1,6,"3037","A東京"
"901",7,"","正中 岳城正中","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3037","A東京"
"902",10,"","ザック・バランスキーバランスキー","SF/PF","21:07",5,2,8,"25.0%",0,5,"0.0%",1,2,"50.0%",1,1,2,3,1,1,0,0,1,1,0,3,"3037","A東京"
"903",13,"〇","菊地 祥平菊地","SF","16:56",0,0,0,"-",0,0,"-",0,0,"-",1,4,5,3,1,1,0,0,5,0,0,8,"3037","A東京"
"904",15,"〇","竹内 譲次竹内","PF/C","26:45",18,8,12,"66.7%",2,5,"40.0%",0,0,"-",2,10,12,1,1,0,1,1,2,0,0,27,"3037","A東京"
"905",24,"〇","田中 大貴田中","SG","24:18",14,6,11,"54.5%",1,2,"50.0%",1,1,"100.0%",0,2,2,6,0,0,0,0,0,1,0,17,"3037","A東京"
"906",51,"","ミルコ・ビエリツァビエリツァ","PF","19:44",16,6,10,"60.0%",1,2,"50.0%",3,4,"75.0%",2,3,5,0,0,1,1,1,2,3,1,18,"3037","A東京"
"907",53,"〇","アレックス・カークカーク","C","33:31",18,8,17,"47.1%",2,4,"50.0%",0,0,"-",1,6,7,2,0,0,0,1,1,0,3,18,"3037","A東京"
"908",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",4,1,5,0,0,0,0,0,0,0,0,5,"3037","A東京"
"909",NA,"","合計","","200:00",89,36,75,"48.0%",8,23,"34.8%",9,11,"81.8%",12,30,42,23,5,7,2,4,19,9,5,117,"3037","A東京"
"910",0,"","藤井 祐眞藤井","PG/SG","21:21",7,2,4,"50.0%",0,1,"0.0%",3,4,"75.0%",0,1,1,3,1,0,0,1,2,4,0,7,"3037","川崎"
"911",3,"","林 翔太郎林","SF","14:42",0,0,2,"0.0%",0,2,"0.0%",0,0,"-",0,0,0,1,1,0,1,0,0,0,0,-1,"3037","川崎"
"912",4,"","青木 保憲青木","PG","05:25",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,1,0,0,0,0,0,0,0,1,"3037","川崎"
"913",7,"〇","篠山 竜青篠山","PG","22:53",2,1,3,"33.3%",0,2,"0.0%",0,0,"-",0,1,1,2,3,1,0,0,1,1,0,1,"3037","川崎"
"914",14,"〇","辻 直人辻","SG","26:46",12,3,11,"27.3%",1,8,"12.5%",5,5,"100.0%",1,3,4,2,1,0,0,0,1,5,0,9,"3037","川崎"
"915",18,"","鎌田 裕也鎌田","PF/C","01:18",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"3037","川崎"
"916",21,"〇","バーノン・マクリンマクリン","PF/C","30:49",18,9,14,"64.3%",0,0,"-",0,0,"-",3,5,8,1,1,0,0,0,1,2,0,21,"3037","川崎"
"917",22,"","ニック・ファジーカスファジーカス","C","22:27",16,5,13,"38.5%",1,2,"50.0%",5,5,"100.0%",1,7,8,2,1,1,0,1,0,3,0,18,"3037","川崎"
"918",31,"〇","シェーン・エドワーズエドワーズ","SF/PF","26:08",11,4,10,"40.0%",1,3,"33.3%",2,4,"50.0%",1,6,7,1,1,1,3,0,1,3,0,14,"3037","川崎"
"919",33,"〇","長谷川 技長谷川","SF","28:11",1,0,3,"0.0%",0,2,"0.0%",1,2,"50.0%",0,0,0,2,1,0,0,0,2,1,0,-2,"3037","川崎"
"920",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,4,4,0,0,0,0,0,0,0,0,4,"3037","川崎"
"921",NA,"","合計","","200:00",67,24,60,"40.0%",3,20,"15.0%",16,20,"80.0%",6,27,33,15,10,3,4,2,9,19,0,72,"3037","川崎"
"922",1,"","小島 元基小島","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3038","A東京"
"923",2,"","齋藤 拓実齋藤","PG","14:31",2,1,1,"100.0%",0,0,"-",0,0,"-",1,2,3,2,0,0,0,0,4,0,0,7,"3038","A東京"
"924",3,"〇","安藤 誓哉安藤","PG","24:10",5,2,8,"25.0%",1,4,"25.0%",0,0,"-",0,3,3,4,1,1,0,1,1,1,0,6,"3038","A東京"
"925",6,"","馬場 雄大馬場","SF","24:41",13,5,12,"41.7%",1,3,"33.3%",2,2,"100.0%",0,4,4,3,2,2,0,2,0,1,2,13,"3038","A東京"
"926",7,"","正中 岳城正中","SG","00:09",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3038","A東京"
"927",10,"","ザック・バランスキーバランスキー","SF/PF","22:17",7,3,8,"37.5%",1,2,"50.0%",0,0,"-",0,3,3,0,2,2,0,0,2,0,0,5,"3038","A東京"
"928",13,"〇","菊地 祥平菊地","SF","13:41",2,1,2,"50.0%",0,0,"-",0,0,"-",0,0,0,1,1,0,0,1,4,0,0,1,"3038","A東京"
"929",15,"〇","竹内 譲次竹内","PF/C","26:42",9,4,8,"50.0%",0,1,"0.0%",1,2,"50.0%",4,4,8,0,1,3,2,1,1,2,0,16,"3038","A東京"
"930",24,"〇","田中 大貴田中","SG","22:53",4,2,10,"20.0%",0,1,"0.0%",0,1,"0.0%",1,2,3,3,1,2,0,1,2,3,0,2,"3038","A東京"
"931",31,"","ジャワッド・ウィリアムズウィリアムズ","PF","24:05",4,2,7,"28.6%",0,2,"0.0%",0,1,"0.0%",0,6,6,1,0,1,0,0,1,1,0,6,"3038","A東京"
"932",53,"〇","アレックス・カークカーク","C","26:51",20,9,14,"64.3%",1,1,"100.0%",1,1,"100.0%",4,7,11,1,2,0,3,0,0,2,2,28,"3038","A東京"
"933",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,2,3,0,0,0,0,0,0,0,0,3,"3038","A東京"
"934",NA,"","合計","","200:00",66,29,70,"41.4%",4,14,"28.6%",4,7,"57.1%",11,33,44,15,10,11,5,6,15,10,4,87,"3038","A東京"
"935",0,"","藤井 祐眞藤井","PG/SG","24:52",3,1,2,"50.0%",0,0,"-",1,2,"50.0%",0,0,0,1,1,2,0,0,2,3,0,3,"3038","川崎"
"936",3,"","林 翔太郎林","SF","15:14",0,0,1,"0.0%",0,0,"-",0,0,"-",0,3,3,0,1,1,2,0,0,0,0,4,"3038","川崎"
"937",4,"","青木 保憲青木","PG","07:42",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,2,0,0,0,0,0,0,-2,"3038","川崎"
