"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"223",11,"","鵜澤 潤鵜澤","PF","05:55",0,0,3,"0.0%",0,1,"0.0%",0,0,"-",0,2,2,1,0,0,0,0,1,0,0,0,"3013","新潟"
"224",14,"","石井 峻平石井","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3013","新潟"
"225",16,"〇","渡辺 竜之佑渡辺","PG/SG","20:26",6,3,3,"100.0%",0,0,"-",0,0,"-",0,3,3,1,1,0,0,0,1,1,0,9,"3013","新潟"
"226",18,"","森井 健太森井","PG","19:10",2,1,5,"20.0%",0,2,"0.0%",0,0,"-",1,1,2,6,1,1,0,2,3,0,0,6,"3013","新潟"
"227",22,"","上江田 勇樹上江田","SG/SF","09:23",6,2,5,"40.0%",0,1,"0.0%",2,2,"100.0%",0,0,0,0,0,0,0,0,3,1,0,3,"3013","新潟"
"228",32,"","池田 雄一池田","SF","16:04",16,5,6,"83.3%",5,6,"83.3%",1,1,"100.0%",0,1,1,2,0,2,0,0,0,1,0,20,"3013","新潟"
"229",34,"〇","ラモント・ハミルトンハミルトン","PF/C","33:49",25,8,9,"88.9%",1,2,"50.0%",8,12,"66.7%",0,10,10,4,2,1,3,0,4,9,1,36,"3013","新潟"
"230",54,"〇","ダバンテ・ガードナーガードナー","C","34:23",33,11,15,"73.3%",0,2,"0.0%",11,14,"78.6%",3,4,7,7,4,2,0,0,4,11,0,38,"3013","新潟"
"231",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,1,4,0,1,0,0,0,0,0,0,3,"3013","新潟"
"232",NA,"","合計","","200:00",104,34,59,"57.6%",8,23,"34.8%",28,36,"77.8%",8,25,33,29,16,7,3,3,23,30,1,127,"3013","新潟"
"233",7,"〇","野本 建吾野本","SF/PF","16:56",7,3,5,"60.0%",0,0,"-",1,1,"100.0%",0,0,0,4,1,4,0,0,4,2,0,12,"3013","秋田"
"234",8,"","下山 大地下山","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3013","秋田"
"235",9,"","白濱 僚祐白濱","SF","25:19",11,3,7,"42.9%",0,2,"0.0%",5,5,"100.0%",0,1,1,2,0,2,1,0,5,4,0,13,"3013","秋田"
"236",13,"","成田 正弘成田","PG","16:00",10,1,4,"25.0%",1,4,"25.0%",7,8,"87.5%",0,2,2,0,2,1,0,0,1,3,0,7,"3013","秋田"
"237",15,"","下山 貴裕下山","PF","09:33",2,1,1,"100.0%",0,0,"-",0,0,"-",0,1,1,0,1,0,0,0,3,0,0,2,"3013","秋田"
"238",17,"〇","中山 拓哉中山","PG/SG","33:15",10,2,8,"25.0%",2,4,"50.0%",4,4,"100.0%",3,3,6,6,2,1,0,0,1,3,0,15,"3013","秋田"
"239",24,"〇","保岡 龍斗保岡","SG","03:51",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,2,0,0,0,"3013","秋田"
"240",28,"","ニカ・ウィリアムスウィリアムス","C","23:37",13,5,11,"45.5%",0,0,"-",3,4,"75.0%",4,4,8,2,4,0,0,1,4,6,0,12,"3013","秋田"
"241",33,"","俊野 達彦俊野","PG/SG","08:45",0,0,5,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,1,0,1,1,0,0,-4,"3013","秋田"
"242",34,"〇","小野寺 祥太小野寺","PG","32:50",9,3,7,"42.9%",1,2,"50.0%",2,2,"100.0%",0,1,1,3,2,0,0,0,1,2,0,7,"3013","秋田"
"243",43,"〇","カディーム・コールビーコールビー","PF/C","15:51",14,5,8,"62.5%",0,0,"-",4,4,"100.0%",4,5,9,1,0,2,2,1,5,3,1,25,"3013","秋田"
"244",55,"","谷口 大智谷口","PF/C","14:03",16,6,10,"60.0%",4,8,"50.0%",0,0,"-",1,0,1,0,0,0,0,0,3,0,0,13,"3013","秋田"
"245",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,0,0,0,0,1,0,0,2,"3013","秋田"
"246",NA,"","合計","","200:00",92,29,67,"43.3%",8,21,"38.1%",26,28,"92.9%",13,19,32,18,12,11,3,3,31,23,1,104,"3013","秋田"
"247",0,"〇","満原 優樹満原","PF/C","19:19",1,0,5,"0.0%",0,2,"0.0%",1,2,"50.0%",1,3,4,0,0,1,0,0,4,1,0,0,"3024","SR渋谷"
"248",1,"","清水 太志郎清水","PG/SG","06:05",0,0,2,"0.0%",0,2,"0.0%",0,0,"-",1,1,2,0,0,0,0,0,0,0,0,0,"3024","SR渋谷"
"249",2,"","秋葉 真司秋葉","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3024","SR渋谷"
"250",3,"","ファイ サンバファイ","C","15:51",3,1,4,"25.0%",1,2,"50.0%",0,0,"-",0,1,1,1,1,0,0,0,5,0,0,1,"3024","SR渋谷"
"251",6,"〇","ロバート・サクレサクレ","C","35:06",8,3,11,"27.3%",0,1,"0.0%",2,4,"50.0%",1,10,11,0,3,0,2,1,0,3,1,8,"3024","SR渋谷"
"252",7,"","伊藤 駿伊藤","PG","09:05",4,2,3,"66.7%",0,0,"-",0,0,"-",0,0,0,1,1,0,0,0,1,0,0,3,"3024","SR渋谷"
"253",9,"〇","ベンドラメ 礼生ベンドラメ","PG","31:29",16,6,14,"42.9%",1,3,"33.3%",3,4,"75.0%",2,0,2,4,3,2,0,1,1,5,0,12,"3024","SR渋谷"
"254",14,"","杉浦 佑成杉浦","SF","14:23",9,3,6,"50.0%",3,5,"60.0%",0,0,"-",1,0,1,0,2,0,0,0,2,0,0,5,"3024","SR渋谷"
"255",22,"","長谷川 智也長谷川","SG","04:49",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,0,0,0,0,1,2,0,0,0,"3024","SR渋谷"
"256",24,"","広瀬 健太広瀬","SF","14:08",5,2,3,"66.7%",1,2,"50.0%",0,0,"-",0,0,0,1,4,2,0,0,1,1,0,3,"3024","SR渋谷"
"257",32,"〇","山内 盛久山内","PG/SG","15:28",2,1,2,"50.0%",0,0,"-",0,0,"-",0,0,0,5,2,2,0,1,1,1,0,6,"3024","SR渋谷"
"258",34,"〇","ライアン・ケリーケリー","SF/PF","34:17",10,2,6,"33.3%",0,1,"0.0%",6,8,"75.0%",0,5,5,3,1,3,2,0,1,6,0,16,"3024","SR渋谷"
"259",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",5,4,9,0,1,0,0,0,0,0,0,8,"3024","SR渋谷"
"260",NA,"","合計","","200:00",58,20,57,"35.1%",6,18,"33.3%",12,18,"66.7%",11,25,36,15,18,10,4,4,18,17,1,62,"3024","SR渋谷"
"261",7,"","野本 建吾野本","SF/PF","12:39",5,2,3,"66.7%",0,0,"-",1,2,"50.0%",2,4,6,1,0,0,0,0,0,1,0,10,"3024","秋田"
"262",9,"〇","白濱 僚祐白濱","SF","28:28",1,0,5,"0.0%",0,2,"0.0%",1,2,"50.0%",0,2,2,2,1,1,0,1,3,2,0,-1,"3024","秋田"
"263",13,"","成田 正弘成田","PG","14:37",5,2,5,"40.0%",0,1,"0.0%",1,2,"50.0%",2,1,3,0,1,2,0,1,2,1,0,5,"3024","秋田"
"264",15,"","下山 貴裕下山","PF","01:46",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3024","秋田"
"265",17,"〇","中山 拓哉中山","PG/SG","35:37",10,3,9,"33.3%",2,3,"66.7%",2,4,"50.0%",0,4,4,2,6,4,1,0,2,2,0,7,"3024","秋田"
"266",24,"","保岡 龍斗保岡","SG","07:01",2,1,1,"100.0%",0,0,"-",0,0,"-",0,1,1,0,1,0,0,0,2,0,0,2,"3024","秋田"
"267",33,"","俊野 達彦俊野","PG/SG","10:12",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,1,0,0,0,0,0,0,-3,"3024","秋田"
"268",34,"〇","小野寺 祥太小野寺","PG","23:31",0,0,4,"0.0%",0,3,"0.0%",0,0,"-",1,4,5,3,3,2,0,0,4,3,0,3,"3024","秋田"
"269",40,"〇","ジャスティン・キーナンキーナン","PF/C","26:48",25,10,19,"52.6%",1,2,"50.0%",4,5,"80.0%",6,5,11,1,1,0,0,2,2,4,0,26,"3024","秋田"
"270",43,"〇","カディーム・コールビーコールビー","PF/C","29:53",15,5,11,"45.5%",0,0,"-",5,6,"83.3%",4,4,8,1,1,2,3,0,1,5,1,21,"3024","秋田"
"271",55,"","谷口 大智谷口","PF/C","09:28",0,0,3,"0.0%",0,2,"0.0%",0,0,"-",0,1,1,0,0,1,0,0,1,0,0,-1,"3024","秋田"
"272",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,1,0,0,0,0,0,0,0,"3024","秋田"
"273",NA,"","合計","","200:00",63,23,62,"37.1%",3,14,"21.4%",14,21,"66.7%",15,27,42,10,16,12,4,4,17,18,1,69,"3024","秋田"
"274",0,"","遥 天翼遥","SF","05:23",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,1,0,0,"3002","福岡"
"275",5,"〇","山下 泰弘山下","PG","24:07",13,4,7,"57.1%",3,5,"60.0%",2,2,"100.0%",1,5,6,4,3,3,1,0,2,1,0,21,"3002","福岡"
"276",6,"〇","小林 大祐小林","SG","15:07",5,2,4,"50.0%",1,2,"50.0%",0,0,"-",0,1,1,1,1,1,0,1,1,1,0,5,"3002","福岡"
"277",8,"〇","薦田 拓也薦田","SF","14:42",7,3,4,"75.0%",1,2,"50.0%",0,0,"-",0,1,1,0,2,0,0,0,1,0,0,5,"3002","福岡"
"278",10,"","波多野 和也波多野","SF/PF","03:30",2,1,1,"100.0%",0,0,"-",0,0,"-",0,1,1,1,0,0,0,0,1,0,0,4,"3002","福岡"
"279",11,"〇","エリック・ジェイコブセンジェイコブセン","PF/C","30:18",11,4,8,"50.0%",0,0,"-",3,8,"37.5%",1,8,9,5,6,0,0,1,5,6,0,10,"3002","福岡"
"280",13,"","津山 尚大津山","PG","19:49",8,3,6,"50.0%",2,5,"40.0%",0,0,"-",0,2,2,3,1,0,0,0,0,0,0,9,"3002","福岡"
"281",15,"","青木 ブレイク青木","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3002","福岡"
"282",24,"","石谷 聡石谷","PG","14:30",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,6,0,0,0,0,1,0,0,6,"3002","福岡"
"283",31,"","城宝 匡史城宝","SG","26:22",4,2,6,"33.3%",0,1,"0.0%",0,0,"-",0,3,3,3,2,0,0,0,3,1,0,4,"3002","福岡"
"284",34,"〇","デクスター・ピットマンピットマン","C","31:38",12,6,12,"50.0%",0,0,"-",0,0,"-",1,2,3,2,3,0,2,1,2,1,1,10,"3002","福岡"
"285",41,"","加納 誠也加納","SF/PF","14:34",5,2,4,"50.0%",1,2,"50.0%",0,0,"-",0,0,0,0,0,1,1,1,1,2,0,5,"3002","福岡"
"286",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,6,7,0,1,0,0,0,0,0,0,6,"3002","福岡"
"287",NA,"","合計","","200:00",67,27,53,"50.9%",8,17,"47.1%",5,10,"50.0%",4,30,34,25,19,5,4,4,17,13,1,85,"3002","福岡"
"288",0,"〇","田臥 勇太田臥","PG","19:57",7,2,4,"50.0%",0,0,"-",3,3,"100.0%",2,1,3,4,1,1,0,0,0,4,0,12,"3002","栃木"
"289",4,"〇","ジェフ・ギブスギブス","PF/C","32:48",8,2,10,"20.0%",0,2,"0.0%",4,8,"50.0%",2,6,8,4,1,2,2,2,2,5,0,11,"3002","栃木"
"290",9,"〇","遠藤 祐亮遠藤","PG/SG","25:52",13,5,12,"41.7%",3,8,"37.5%",0,0,"-",1,2,3,2,1,1,0,0,2,1,0,11,"3002","栃木"
"291",10,"","竹内 公輔竹内","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3002","栃木"
"292",11,"","田原 隆徳田原","SG","01:10",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,1,"3002","栃木"
"293",13,"","渡邉 裕規渡邉","PG","19:58",3,1,6,"16.7%",1,4,"25.0%",0,0,"-",1,0,1,4,0,1,0,0,0,3,0,4,"3002","栃木"
"294",18,"","鵤 誠司鵤","PG","23:12",5,2,6,"33.3%",1,4,"25.0%",0,0,"-",0,4,4,8,0,2,0,0,1,0,0,15,"3002","栃木"
"295",21,"","橋本 晃佑橋本","PF/C","12:30",6,3,5,"60.0%",0,1,"0.0%",0,0,"-",3,1,4,1,0,1,0,1,2,0,0,10,"3002","栃木"
"296",22,"〇","ライアン・ロシターロシター","PF/C","33:41",26,12,21,"57.1%",0,1,"0.0%",2,4,"50.0%",5,8,13,3,1,1,2,1,2,4,1,33,"3002","栃木"
"297",24,"〇","栗原 貴宏栗原","SF","13:31",3,1,5,"20.0%",1,3,"33.3%",0,0,"-",0,1,1,0,0,0,0,0,2,0,0,0,"3002","栃木"
"298",25,"","エリック・ロバーツロバーツ","SG","01:01",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,1,1,0,0,1,0,0,0,"3002","栃木"
"299",30,"","山崎 稜山崎","SG","16:20",8,3,6,"50.0%",2,4,"50.0%",0,0,"-",0,0,0,2,1,1,0,0,1,0,0,7,"3002","栃木"
"300",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,0,0,0,0,0,0,0,2,"3002","栃木"
"301",NA,"","合計","","200:00",79,31,75,"41.3%",8,27,"29.6%",9,15,"60.0%",15,25,40,28,6,11,4,4,13,17,1,106,"3002","栃木"
"302",0,"","遥 天翼遥","SF","12:01",4,1,1,"100.0%",0,0,"-",2,2,"100.0%",0,0,0,3,0,0,0,0,1,1,0,7,"3003","福岡"
"303",5,"〇","山下 泰弘山下","PG","18:41",5,2,4,"50.0%",1,2,"50.0%",0,0,"-",0,1,1,3,1,1,0,0,0,0,0,7,"3003","福岡"
"304",6,"〇","小林 大祐小林","SG","21:42",7,2,7,"28.6%",1,3,"33.3%",2,2,"100.0%",0,5,5,5,1,0,0,1,3,2,0,11,"3003","福岡"
"305",8,"","薦田 拓也薦田","SF","04:30",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,1,0,0,0,0,0,0,0,1,"3003","福岡"
"306",10,"","波多野 和也波多野","SF/PF","07:06",6,2,3,"66.7%",0,0,"-",2,2,"100.0%",0,0,0,0,1,0,0,0,1,1,0,4,"3003","福岡"
"307",11,"〇","エリック・ジェイコブセンジェイコブセン","PF/C","32:49",13,5,10,"50.0%",1,3,"33.3%",2,4,"50.0%",2,11,13,2,3,0,1,1,4,6,0,19,"3003","福岡"
"308",13,"〇","津山 尚大津山","PG","08:47",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,1,1,0,0,0,2,0,0,0,"3003","福岡"
"309",15,"","青木 ブレイク青木","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3003","福岡"
"310",24,"","石谷 聡石谷","PG","24:40",5,2,3,"66.7%",1,2,"50.0%",0,0,"-",0,0,0,4,1,0,0,1,4,0,0,7,"3003","福岡"
"311",31,"","城宝 匡史城宝","SG","27:52",11,4,6,"66.7%",3,4,"75.0%",0,0,"-",1,3,4,1,1,1,0,0,0,1,0,14,"3003","福岡"
"312",34,"〇","デクスター・ピットマンピットマン","C","30:31",20,8,12,"66.7%",0,0,"-",4,7,"57.1%",1,6,7,1,4,0,0,1,4,7,2,17,"3003","福岡"
"313",41,"","加納 誠也加納","SF/PF","11:21",2,1,1,"100.0%",0,0,"-",0,0,"-",0,1,1,3,1,0,0,0,2,1,0,5,"3003","福岡"
"314",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,0,1,0,3,0,0,0,1,0,0,-2,"3003","福岡"
"315",NA,"","合計","","200:00",73,27,49,"55.1%",7,15,"46.7%",12,17,"70.6%",5,29,34,24,17,2,1,4,22,19,2,90,"3003","福岡"
"316",0,"〇","田臥 勇太田臥","PG","21:49",6,2,6,"33.3%",0,2,"0.0%",2,3,"66.7%",0,1,1,4,0,0,0,0,1,5,0,6,"3003","栃木"
"317",4,"〇","ジェフ・ギブスギブス","PF/C","25:10",8,3,5,"60.0%",0,1,"0.0%",2,2,"100.0%",4,5,9,4,1,4,1,0,5,3,0,23,"3003","栃木"
"318",9,"〇","遠藤 祐亮遠藤","PG/SG","25:23",10,4,7,"57.1%",2,4,"50.0%",0,1,"0.0%",1,0,1,2,0,0,0,0,4,2,0,9,"3003","栃木"
"319",10,"","竹内 公輔竹内","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3003","栃木"
"320",11,"","田原 隆徳田原","SG","02:42",0,0,1,"0.0%",0,0,"-",0,0,"-",1,0,1,0,0,0,0,0,0,0,0,0,"3003","栃木"
"321",13,"","渡邉 裕規渡邉","PG","21:42",7,3,9,"33.3%",1,6,"16.7%",0,0,"-",2,0,2,6,0,0,0,0,2,0,0,9,"3003","栃木"
"322",18,"","鵤 誠司鵤","PG","18:11",5,2,7,"28.6%",1,4,"25.0%",0,0,"-",0,1,1,4,1,1,1,0,2,0,0,6,"3003","栃木"
"323",21,"","橋本 晃佑橋本","PF/C","18:53",3,1,3,"33.3%",1,2,"50.0%",0,0,"-",0,1,1,0,1,1,0,0,2,0,0,2,"3003","栃木"
"324",22,"〇","ライアン・ロシターロシター","PF/C","35:57",29,10,21,"47.6%",1,1,"100.0%",8,10,"80.0%",1,8,9,3,0,1,2,1,1,9,0,31,"3003","栃木"
"325",24,"〇","栗原 貴宏栗原","SF","15:18",5,2,5,"40.0%",1,4,"25.0%",0,0,"-",1,2,3,3,0,0,0,0,2,1,0,8,"3003","栃木"
"326",25,"","エリック・ロバーツロバーツ","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3003","栃木"
"327",30,"","山崎 稜山崎","SG","14:55",9,3,6,"50.0%",3,6,"50.0%",0,0,"-",0,0,0,0,0,1,0,0,0,1,0,7,"3003","栃木"
"328",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,0,0,0,0,0,0,0,3,"3003","栃木"
"329",NA,"","合計","","200:00",82,30,70,"42.9%",10,30,"33.3%",12,16,"75.0%",12,19,31,26,3,8,4,1,19,21,0,104,"3003","栃木"
"330",0,"〇","田臥 勇太田臥","PG","16:24",8,4,6,"66.7%",0,0,"-",0,0,"-",1,2,3,3,0,0,0,1,2,0,0,12,"3004","栃木"
"331",4,"〇","ジェフ・ギブスギブス","PF/C","28:18",19,8,14,"57.1%",0,1,"0.0%",3,5,"60.0%",5,6,11,4,1,2,0,2,3,3,1,27,"3004","栃木"
"332",9,"〇","遠藤 祐亮遠藤","PG/SG","24:37",11,4,11,"36.4%",3,6,"50.0%",0,0,"-",2,1,3,5,2,0,0,1,3,1,0,10,"3004","栃木"
"333",10,"","竹内 公輔竹内","PF/C","12:41",4,2,3,"66.7%",0,0,"-",0,1,"0.0%",1,0,1,3,0,0,0,0,4,1,0,6,"3004","栃木"
"334",11,"","田原 隆徳田原","SG","01:25",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3004","栃木"
"335",13,"","渡邉 裕規渡邉","PG","21:47",10,4,7,"57.1%",2,4,"50.0%",0,0,"-",0,0,0,4,0,1,0,0,0,0,0,12,"3004","栃木"
"336",18,"","鵤 誠司鵤","PG","23:04",18,7,11,"63.6%",2,3,"66.7%",2,2,"100.0%",0,4,4,1,1,0,1,0,1,2,0,19,"3004","栃木"
"337",21,"","橋本 晃佑橋本","PF/C","09:22",6,2,2,"100.0%",2,2,"100.0%",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,6,"3004","栃木"
"338",22,"〇","ライアン・ロシターロシター","PF/C","28:14",20,7,11,"63.6%",1,1,"100.0%",5,10,"50.0%",4,6,10,3,1,3,1,0,2,7,0,27,"3004","栃木"
"339",24,"〇","栗原 貴宏栗原","SF","17:13",3,1,5,"20.0%",1,3,"33.3%",0,0,"-",0,1,1,0,0,1,0,0,2,1,0,1,"3004","栃木"
"340",25,"","エリック・ロバーツロバーツ","SG","01:25",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,1,0,0,1,"3004","栃木"
"341",30,"","山崎 稜山崎","SG","15:30",5,2,5,"40.0%",1,2,"50.0%",0,0,"-",0,3,3,0,2,1,0,0,4,0,0,4,"3004","栃木"
"342",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,0,0,0,0,0,0,0,2,"3004","栃木"
"343",NA,"","合計","","200:00",104,41,75,"54.7%",12,22,"54.5%",10,18,"55.6%",14,25,39,23,7,8,2,4,23,15,1,127,"3004","栃木"
"344",0,"〇","レオ・ライオンズライオンズ","PF","32:27",27,11,20,"55.0%",2,5,"40.0%",3,6,"50.0%",1,9,10,5,3,1,1,1,3,6,1,29,"3004","富山"
"345",6,"〇","船生 誠也船生","SF","26:04",1,0,1,"0.0%",0,1,"0.0%",1,2,"50.0%",1,3,4,0,2,1,0,0,2,2,0,2,"3004","富山"
"346",7,"","阿部 友和阿部","PG","11:59",8,2,3,"66.7%",2,3,"66.7%",2,2,"100.0%",0,0,0,1,3,1,0,0,0,1,0,6,"3004","富山"
"347",8,"","山田 大治山田","PF","17:49",2,1,4,"25.0%",0,0,"-",0,0,"-",0,2,2,1,2,0,0,0,2,1,0,0,"3004","富山"
"348",9,"","水戸 健史水戸","SG","19:19",4,2,5,"40.0%",0,2,"0.0%",0,0,"-",0,1,1,2,0,0,2,0,1,0,0,6,"3004","富山"
"349",11,"〇","宇都 直輝宇都","PG","28:01",10,3,10,"30.0%",1,2,"50.0%",3,4,"75.0%",2,1,3,8,3,2,0,1,2,3,0,12,"3004","富山"
"350",13,"","比留木 謙司比留木","PF","02:13",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,1,0,0,-1,"3004","富山"
"351",24,"〇","大塚 裕土大塚","SG/SF","28:02",8,2,6,"33.3%",1,3,"33.3%",3,3,"100.0%",0,3,3,1,0,0,0,0,1,2,0,8,"3004","富山"
"352",25,"","葛原 大智葛原","SG","06:35",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,1,1,0,0,0,0,0,0,1,"3004","富山"
"353",31,"","青野 文彦青野","C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3004","富山"
"354",34,"〇","ジョシュア・スミススミス","C","27:31",24,10,13,"76.9%",0,0,"-",4,10,"40.0%",7,5,12,1,0,0,1,0,3,8,2,29,"3004","富山"
"355",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3004","富山"
