"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"793",2,"","高松 勇介高松","PG","16:43",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,1,1,0,0,0,2,5,0,-2,"3546","山形"
"794",6,"","岩田 涼太岩田","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3546","山形"
"795",7,"","古橋 広樹古橋","SG/SF","22:25",12,5,11,"45.5%",2,4,"50.0%",0,0,"-",0,1,1,0,1,2,0,1,1,1,0,8,"3546","山形"
"796",9,"〇","佐藤 正成佐藤","SG/SF","28:27",2,1,9,"11.1%",0,3,"0.0%",0,0,"-",1,0,1,0,1,1,0,1,0,0,0,-5,"3546","山形"
"797",11,"","秋山 熙秋山","PG","00:10",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3546","山形"
"798",12,"","高濱 拓矢高濱","SG","01:19",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-2,"3546","山形"
"799",23,"〇","ウィル・ヘンリーヘンリー","SF/PF","32:37",15,6,14,"42.9%",2,2,"100.0%",1,2,"50.0%",5,11,16,7,4,1,0,3,2,2,0,26,"3546","山形"
"800",34,"〇","ブレット・ビスピンビスピン","PF/C","23:21",4,2,11,"18.2%",0,0,"-",0,0,"-",4,2,6,3,4,1,0,2,4,1,0,1,"3546","山形"
"801",37,"〇","河野 誠司河野","PG","29:05",7,3,7,"42.9%",1,3,"33.3%",0,0,"-",0,2,2,3,1,0,0,0,1,3,0,7,"3546","山形"
"802",50,"","伊澤 実孝伊澤","SF/PF","21:36",11,5,15,"33.3%",1,3,"33.3%",0,0,"-",0,5,5,1,1,0,0,0,1,0,0,6,"3546","山形"
"803",75,"","赤土 裕典赤土","SF/PF","02:26",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,0,0,0,-1,"3546","山形"
"804",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",6,0,6,0,5,0,0,0,0,0,0,1,"3546","山形"
"805",NA,"","合計","","200:00",53,23,74,"31.1%",6,18,"33.3%",1,2,"50.0%",16,23,39,17,20,5,0,8,11,13,0,42,"3546","山形"
"806",0,"〇","佐藤 公威佐藤","SG","21:56",2,1,6,"16.7%",0,2,"0.0%",0,0,"-",0,3,3,5,0,1,0,0,2,0,0,6,"3546","島根"
"807",1,"","和田 保彦和田","PG/SG","17:25",3,1,4,"25.0%",0,2,"0.0%",1,2,"50.0%",0,2,2,2,0,3,0,0,4,1,0,6,"3546","島根"
"808",6,"〇","北川 弘北川","PG","19:07",8,3,5,"60.0%",2,4,"50.0%",0,0,"-",0,1,1,3,1,2,0,0,3,3,0,11,"3546","島根"
"809",8,"〇","グレゴリー・エチェニケエチェニケ","C","31:10",22,10,16,"62.5%",0,0,"-",2,3,"66.7%",3,8,11,2,3,0,5,0,1,4,1,30,"3546","島根"
"810",11,"","後藤 翔平後藤","PG","09:32",3,1,1,"100.0%",1,1,"100.0%",0,2,"0.0%",0,2,2,3,1,1,0,0,1,1,0,6,"3546","島根"
"811",13,"","阿部 諒阿部","SG","07:27",5,2,3,"66.7%",1,2,"50.0%",0,0,"-",0,0,0,1,0,1,0,0,0,0,0,6,"3546","島根"
"812",18,"〇","相馬 卓弥相馬","SG","22:47",10,4,8,"50.0%",2,3,"66.7%",0,0,"-",0,2,2,3,0,1,0,0,0,0,0,12,"3546","島根"
"813",22,"","小阪 彰久小阪","PF","11:46",4,2,3,"66.7%",0,0,"-",0,0,"-",0,2,2,2,0,0,0,0,1,1,0,7,"3546","島根"
"814",24,"","伊集 貴也伊集","PG","21:52",16,7,11,"63.6%",2,5,"40.0%",0,0,"-",0,1,1,6,0,1,0,0,1,1,0,20,"3546","島根"
"815",30,"〇","ジーノ・ポマーレポマーレ","PF","32:03",20,10,13,"76.9%",0,0,"-",0,0,"-",2,9,11,9,2,1,3,0,0,0,0,39,"3546","島根"
"816",50,"","梅津 大介梅津","SF","04:55",2,1,2,"50.0%",0,0,"-",0,0,"-",2,0,2,0,0,0,0,0,0,0,0,3,"3546","島根"
"817",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,2,3,0,0,0,0,0,0,0,0,3,"3546","島根"
"818",NA,"","合計","","200:00",95,42,72,"58.3%",8,19,"42.1%",3,7,"42.9%",8,32,40,36,7,11,8,0,13,11,1,149,"3546","島根"
"819",1,"〇","中島 良史中島","PG/SG","24:21",9,3,7,"42.9%",2,4,"50.0%",1,2,"50.0%",1,0,1,1,2,2,0,0,1,2,0,6,"3547","山形"
"820",2,"","高松 勇介高松","PG","25:07",5,1,9,"11.1%",0,2,"0.0%",3,4,"75.0%",0,3,3,2,1,0,0,0,3,6,0,0,"3547","山形"
"821",6,"","岩田 涼太岩田","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3547","山形"
"822",7,"","古橋 広樹古橋","SG/SF","24:06",6,2,6,"33.3%",2,3,"66.7%",0,0,"-",1,2,3,1,2,0,0,0,2,0,0,4,"3547","山形"
"823",9,"〇","佐藤 正成佐藤","SG/SF","17:05",11,5,6,"83.3%",0,0,"-",1,2,"50.0%",0,0,0,1,1,0,0,0,0,2,0,9,"3547","山形"
"824",11,"","秋山 熙秋山","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3547","山形"
"825",12,"","高濱 拓矢高濱","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3547","山形"
"826",14,"〇","チュクゥディエベレ・マドゥアバムマドゥアバム","PF/C","36:35",8,4,7,"57.1%",0,0,"-",0,1,"0.0%",7,4,11,1,2,2,4,0,3,2,2,20,"3547","山形"
"827",23,"〇","ウィル・ヘンリーヘンリー","SF/PF","33:24",24,10,23,"43.5%",0,2,"0.0%",4,6,"66.7%",4,10,14,5,2,0,0,4,3,6,1,26,"3547","山形"
"828",37,"〇","河野 誠司河野","PG","29:21",5,2,8,"25.0%",1,4,"25.0%",0,0,"-",0,2,2,2,3,0,0,0,2,1,0,0,"3547","山形"
"829",50,"","伊澤 実孝伊澤","SF/PF","09:49",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-1,"3547","山形"
"830",75,"","赤土 裕典赤土","SF/PF","00:12",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"3547","山形"
"831",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,3,5,0,1,0,0,0,0,0,0,4,"3547","山形"
"832",NA,"","合計","","200:00",68,27,67,"40.3%",5,16,"31.3%",9,15,"60.0%",15,24,39,13,14,4,4,4,15,19,3,68,"3547","山形"
"833",0,"〇","佐藤 公威佐藤","SG","27:58",2,1,6,"16.7%",0,2,"0.0%",0,0,"-",0,2,2,0,1,1,0,0,2,0,0,-1,"3547","島根"
"834",1,"","和田 保彦和田","PG/SG","08:43",5,2,5,"40.0%",1,2,"50.0%",0,0,"-",0,0,0,0,0,0,0,0,3,0,0,2,"3547","島根"
"835",6,"〇","北川 弘北川","PG","29:25",6,1,3,"33.3%",1,2,"50.0%",3,4,"75.0%",1,2,3,4,0,0,0,0,3,3,0,10,"3547","島根"
"836",8,"〇","グレゴリー・エチェニケエチェニケ","C","39:35",21,8,16,"50.0%",0,0,"-",5,5,"100.0%",8,10,18,3,6,3,2,1,3,4,1,33,"3547","島根"
"837",11,"","後藤 翔平後藤","PG","17:16",0,0,3,"0.0%",0,1,"0.0%",0,2,"0.0%",0,0,0,3,0,0,0,2,1,3,0,-2,"3547","島根"
"838",13,"","阿部 諒阿部","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3547","島根"
"839",18,"〇","相馬 卓弥相馬","SG","28:47",8,3,13,"23.1%",2,5,"40.0%",0,0,"-",0,4,4,5,3,1,0,0,2,1,0,5,"3547","島根"
"840",22,"","小阪 彰久小阪","PF","00:25",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3547","島根"
"841",24,"","伊集 貴也伊集","PG","07:51",2,1,3,"33.3%",0,1,"0.0%",0,0,"-",1,0,1,2,1,1,0,1,3,0,0,3,"3547","島根"
"842",30,"〇","ジーノ・ポマーレポマーレ","PF","40:00",29,13,22,"59.1%",0,0,"-",3,3,"100.0%",4,9,13,3,3,2,2,0,2,3,0,37,"3547","島根"
"843",50,"","梅津 大介梅津","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3547","島根"
"844",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,1,4,0,1,0,0,0,0,0,0,3,"3547","島根"
"845",NA,"","合計","","200:00",73,29,71,"40.8%",4,13,"30.8%",11,14,"78.6%",17,28,45,20,15,8,4,4,19,14,1,90,"3547","島根"
"846",1,"〇","中島 良史中島","PG/SG","30:33",12,4,13,"30.8%",1,7,"14.3%",3,5,"60.0%",0,5,5,5,3,1,0,0,3,3,0,9,"3564","山形"
"847",2,"","高松 勇介高松","PG","19:15",5,0,3,"0.0%",0,0,"-",5,5,"100.0%",0,1,1,6,2,0,0,1,2,4,0,7,"3564","山形"
"848",6,"","岩田 涼太岩田","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3564","山形"
"849",7,"","古橋 広樹古橋","SG/SF","26:55",10,4,11,"36.4%",1,6,"16.7%",1,2,"50.0%",0,3,3,5,0,2,1,0,0,3,0,13,"3564","山形"
"850",9,"〇","佐藤 正成佐藤","SG/SF","19:00",0,0,3,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,1,1,1,1,0,0,0,0,0,"3564","山形"
"851",11,"","秋山 熙秋山","PG","04:01",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3564","山形"
"852",12,"","高濱 拓矢高濱","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3564","山形"
"853",14,"〇","チュクゥディエベレ・マドゥアバムマドゥアバム","PF/C","38:45",15,5,7,"71.4%",0,0,"-",5,8,"62.5%",8,3,11,2,1,2,6,0,4,6,2,30,"3564","山形"
"854",23,"〇","ウィル・ヘンリーヘンリー","SF/PF","37:29",29,12,21,"57.1%",1,3,"33.3%",4,7,"57.1%",4,7,11,1,3,2,0,1,2,6,0,28,"3564","山形"
"855",37,"〇","河野 誠司河野","PG","20:16",9,3,6,"50.0%",3,4,"75.0%",0,0,"-",0,1,1,7,1,1,0,0,1,1,0,14,"3564","山形"
"856",50,"","伊澤 実孝伊澤","SF/PF","03:46",0,0,2,"0.0%",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,1,0,0,-1,"3564","山形"
"857",75,"","赤土 裕典赤土","SF/PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3564","山形"
"858",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,2,4,0,0,0,0,0,0,0,0,4,"3564","山形"
"859",NA,"","合計","","200:00",80,28,66,"42.4%",6,21,"28.6%",18,27,"66.7%",14,24,38,27,11,9,8,2,13,23,2,104,"3564","山形"
"860",0,"〇","會田 圭佑會田","PG","36:46",14,5,13,"38.5%",2,4,"50.0%",2,2,"100.0%",1,8,9,11,0,2,0,2,3,2,0,28,"3564","青森"
"861",2,"〇","カレン・ルッソルッソ","SF/PF","40:00",18,7,13,"53.8%",1,6,"16.7%",3,6,"50.0%",2,12,14,1,7,3,1,1,4,5,3,21,"3564","青森"
"862",3,"","鮫島 和人鮫島","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3564","青森"
"863",8,"","佐野 太一佐野","PG/SG","24:21",16,6,9,"66.7%",3,5,"60.0%",1,1,"100.0%",0,1,1,2,0,0,0,0,3,1,0,16,"3564","青森"
"864",18,"〇","菅 俊男菅","SF","25:41",9,4,5,"80.0%",1,1,"100.0%",0,0,"-",2,2,4,1,1,0,0,0,4,1,0,12,"3564","青森"
"865",21,"","橋本 龍弥橋本","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3564","青森"
"866",22,"〇","門馬 圭二郎門馬","SG/SF","31:01",16,6,10,"60.0%",3,7,"42.9%",1,2,"50.0%",2,0,2,0,0,1,0,0,2,1,0,14,"3564","青森"
"867",27,"〇","ユリアス・ユツィカスユツィカス","PF/C","27:22",12,5,11,"45.5%",0,0,"-",2,3,"66.7%",0,7,7,2,4,1,1,3,5,3,0,12,"3564","青森"
"868",32,"","臼井 弘樹臼井","PF","14:49",5,2,5,"40.0%",1,1,"100.0%",0,0,"-",0,0,0,1,1,0,0,2,3,0,0,2,"3564","青森"
"869",39,"","船山 裕士船山","PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3564","青森"
"870",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,2,4,0,0,0,0,0,0,0,0,4,"3564","青森"
"871",NA,"","合計","","200:00",90,35,66,"53.0%",11,24,"45.8%",9,14,"64.3%",9,32,41,18,13,7,2,8,24,13,3,109,"3564","青森"
"872",1,"〇","中島 良史中島","PG/SG","46:08",29,6,11,"54.5%",1,4,"25.0%",16,17,"94.1%",3,5,8,5,3,1,0,0,3,11,0,34,"3565","山形"
"873",2,"","高松 勇介高松","PG","08:36",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,1,0,1,0,0,1,2,0,1,"3565","山形"
"874",6,"","岩田 涼太岩田","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3565","山形"
"875",7,"〇","古橋 広樹古橋","SG/SF","22:18",0,0,5,"0.0%",0,4,"0.0%",0,0,"-",1,1,2,0,1,0,0,0,1,2,0,-4,"3565","山形"
"876",9,"","佐藤 正成佐藤","SG/SF","28:15",7,3,6,"50.0%",1,3,"33.3%",0,0,"-",3,1,4,0,0,0,0,0,0,2,0,8,"3565","山形"
"877",11,"","秋山 熙秋山","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3565","山形"
"878",12,"","高濱 拓矢高濱","SG","03:19",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,-1,"3565","山形"
"879",14,"〇","チュクゥディエベレ・マドゥアバムマドゥアバム","PF/C","45:58",9,3,8,"37.5%",0,0,"-",3,5,"60.0%",3,8,11,1,4,0,3,2,3,5,2,13,"3565","山形"
"880",23,"〇","ウィル・ヘンリーヘンリー","SF/PF","34:52",23,10,19,"52.6%",1,2,"50.0%",2,5,"40.0%",1,10,11,5,9,2,0,2,5,3,0,20,"3565","山形"
"881",37,"〇","河野 誠司河野","PG","41:24",11,3,9,"33.3%",2,4,"50.0%",3,4,"75.0%",0,1,1,8,1,1,0,0,4,2,0,13,"3565","山形"
"882",50,"","伊澤 実孝伊澤","SF/PF","19:10",16,6,10,"60.0%",3,3,"100.0%",1,2,"50.0%",0,2,2,0,0,0,0,0,1,0,0,13,"3565","山形"
"883",75,"","赤土 裕典赤土","SF/PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3565","山形"
"884",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,6,6,0,1,0,0,0,0,0,0,5,"3565","山形"
"885",NA,"","合計","","250:00",95,31,71,"43.7%",8,22,"36.4%",25,33,"75.8%",11,35,46,20,19,5,3,4,19,27,2,102,"3565","山形"
"886",0,"〇","會田 圭佑會田","PG","46:36",11,5,14,"35.7%",1,3,"33.3%",0,0,"-",1,3,4,8,1,1,0,1,3,1,0,14,"3565","青森"
"887",2,"〇","カレン・ルッソルッソ","SF/PF","47:55",38,15,33,"45.5%",6,15,"40.0%",2,4,"50.0%",2,11,13,6,4,1,2,1,5,6,1,36,"3565","青森"
"888",3,"","鮫島 和人鮫島","PG","02:05",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-1,"3565","青森"
"889",8,"","佐野 太一佐野","PG/SG","26:27",9,2,8,"25.0%",1,5,"20.0%",4,4,"100.0%",0,0,0,1,0,0,0,0,3,3,0,4,"3565","青森"
"890",18,"〇","菅 俊男菅","SF","27:49",3,1,4,"25.0%",0,1,"0.0%",1,1,"100.0%",1,2,3,2,0,1,0,0,5,1,0,6,"3565","青森"
"891",21,"","橋本 龍弥橋本","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3565","青森"
"892",22,"〇","門馬 圭二郎門馬","SG/SF","31:24",3,1,4,"25.0%",0,2,"0.0%",1,2,"50.0%",1,0,1,0,2,3,0,0,5,2,0,1,"3565","青森"
"893",27,"〇","ユリアス・ユツィカスユツィカス","PF/C","36:47",25,11,17,"64.7%",1,2,"50.0%",2,3,"66.7%",5,5,10,2,5,3,2,1,4,4,2,30,"3565","青森"
"894",32,"","臼井 弘樹臼井","PF","20:27",2,1,2,"50.0%",0,0,"-",0,2,"0.0%",2,4,6,1,1,0,0,0,1,1,0,5,"3565","青森"
"895",39,"","船山 裕士船山","PF","10:30",2,1,4,"25.0%",0,2,"0.0%",0,0,"-",0,1,1,1,0,1,0,0,1,1,0,2,"3565","青森"
"896",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",4,4,8,0,1,0,0,0,0,0,0,7,"3565","青森"
"897",NA,"","合計","","250:00",93,37,87,"42.5%",9,31,"29.0%",10,16,"62.5%",16,30,46,21,14,10,4,3,27,19,3,104,"3565","青森"
"898",2,"","福澤 晃平福澤","PG/SG","24:28",0,0,7,"0.0%",0,4,"0.0%",0,0,"-",0,1,1,2,0,0,0,0,2,0,0,-4,"3584","茨城"
"899",5,"","友利 健哉友利","PG","06:12",5,2,3,"66.7%",1,1,"100.0%",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,4,"3584","茨城"
"900",11,"","須田 昂太郎須田","SG/SF","01:11",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3584","茨城"
"901",12,"〇","ジャーラ 志多斗ジャーラ","C","25:21",1,0,2,"0.0%",0,0,"-",1,4,"25.0%",1,11,12,0,1,1,1,0,3,3,0,9,"3584","茨城"
"902",14,"〇","髙橋 祐二髙橋","PG","36:42",7,3,9,"33.3%",1,4,"25.0%",0,0,"-",2,1,3,4,2,2,0,0,1,0,0,8,"3584","茨城"
"903",16,"","久保田 遼久保田","PF","15:00",3,1,4,"25.0%",1,2,"50.0%",0,0,"-",0,1,1,0,3,0,1,0,1,0,0,-1,"3584","茨城"
"904",21,"〇","コナー・ラマートラマート","PF","35:36",19,8,16,"50.0%",3,6,"50.0%",0,0,"-",4,12,16,2,3,0,1,0,3,3,0,27,"3584","茨城"
"905",25,"〇","平尾 充庸平尾","PG","33:48",18,7,14,"50.0%",0,2,"0.0%",4,5,"80.0%",0,0,0,1,2,1,0,2,1,4,0,10,"3584","茨城"
"906",27,"〇","眞庭 城聖眞庭","SF","18:09",2,1,8,"12.5%",0,4,"0.0%",0,0,"-",0,1,1,2,1,0,0,1,1,1,0,-3,"3584","茨城"
"907",33,"","カール・バプティストバプティスト","PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3584","茨城"
"908",55,"","横尾 達泰横尾","SG/SF","03:33",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,0,0,0,-1,"3584","茨城"
"909",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,5,6,0,2,0,0,0,0,0,0,4,"3584","茨城"
"910",NA,"","合計","","200:00",55,22,63,"34.9%",6,23,"26.1%",5,9,"55.6%",8,32,40,11,15,4,3,3,13,11,0,53,"3584","茨城"
"911",1,"〇","中島 良史中島","PG/SG","30:53",9,3,9,"33.3%",2,5,"40.0%",1,2,"50.0%",2,4,6,5,1,1,0,0,2,1,0,13,"3584","山形"
"912",2,"","高松 勇介高松","PG","18:58",2,1,4,"25.0%",0,1,"0.0%",0,0,"-",0,1,1,5,2,1,0,0,0,0,0,4,"3584","山形"
"913",7,"〇","古橋 広樹古橋","SG/SF","25:59",12,4,11,"36.4%",2,5,"40.0%",2,2,"100.0%",0,2,2,1,1,0,0,2,1,3,0,7,"3584","山形"
"914",9,"","佐藤 正成佐藤","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3584","山形"
"915",11,"","秋山 熙秋山","PG","12:29",9,3,10,"30.0%",3,6,"50.0%",0,0,"-",2,2,4,0,0,0,0,0,0,2,0,6,"3584","山形"
"916",12,"","高濱 拓矢高濱","SG","07:46",0,0,2,"0.0%",0,2,"0.0%",0,0,"-",0,0,0,1,0,1,0,0,1,0,0,0,"3584","山形"
"917",14,"〇","チュクゥディエベレ・マドゥアバムマドゥアバム","PF/C","37:25",16,7,12,"58.3%",0,0,"-",2,3,"66.7%",4,9,13,2,1,1,3,1,2,3,1,28,"3584","山形"
"918",23,"〇","ウィル・ヘンリーヘンリー","SF/PF","36:38",23,9,21,"42.9%",1,4,"25.0%",4,4,"100.0%",7,8,15,1,1,1,0,0,3,2,0,27,"3584","山形"
"919",37,"〇","河野 誠司河野","PG","23:55",2,1,6,"16.7%",0,5,"0.0%",0,0,"-",0,2,2,3,1,1,0,0,2,2,0,2,"3584","山形"
"920",50,"","伊澤 実孝伊澤","SF/PF","03:56",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,1,"3584","山形"
"921",75,"","赤土 裕典赤土","SF/PF","02:01",0,0,1,"0.0%",0,0,"-",0,0,"-",1,0,1,0,0,0,0,0,0,0,0,0,"3584","山形"
"922",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,4,4,0,2,0,0,0,0,0,0,2,"3584","山形"
"923",NA,"","合計","","200:00",73,28,76,"36.8%",8,28,"28.6%",9,11,"81.8%",16,33,49,18,9,6,3,3,11,13,1,90,"3584","山形"
"924",2,"〇","福澤 晃平福澤","PG/SG","15:22",3,1,4,"25.0%",1,3,"33.3%",0,0,"-",0,0,0,1,0,0,0,0,3,1,0,1,"3585","茨城"
"925",5,"","友利 健哉友利","PG","09:52",2,1,1,"100.0%",0,0,"-",0,0,"-",1,2,3,1,0,0,0,0,0,0,0,6,"3585","茨城"
"926",11,"","須田 昂太郎須田","SG/SF","05:01",0,0,2,"0.0%",0,2,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-2,"3585","茨城"
"927",12,"〇","ジャーラ 志多斗ジャーラ","C","14:17",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,1,0,0,0,"3585","茨城"
"928",14,"","髙橋 祐二髙橋","PG","30:57",13,6,12,"50.0%",1,2,"50.0%",0,0,"-",1,0,1,3,1,1,0,0,3,1,0,11,"3585","茨城"
"929",16,"","久保田 遼久保田","PF","17:17",2,0,3,"0.0%",0,1,"0.0%",2,2,"100.0%",1,2,3,1,1,0,0,0,2,1,0,2,"3585","茨城"
"930",21,"〇","コナー・ラマートラマート","PF","38:44",30,13,24,"54.2%",3,6,"50.0%",1,3,"33.3%",6,12,18,2,0,0,3,0,4,4,0,40,"3585","茨城"
"931",25,"〇","平尾 充庸平尾","PG","33:30",12,5,14,"35.7%",0,4,"0.0%",2,2,"100.0%",0,3,3,4,0,1,0,1,3,3,0,11,"3585","茨城"
"932",27,"〇","眞庭 城聖眞庭","SF","31:50",14,6,14,"42.9%",2,6,"33.3%",0,0,"-",2,5,7,5,1,2,0,1,0,1,0,19,"3585","茨城"
"933",33,"","カール・バプティストバプティスト","PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3585","茨城"
"934",55,"","横尾 達泰横尾","SG/SF","03:10",2,1,2,"50.0%",0,1,"0.0%",0,0,"-",0,0,0,1,1,0,0,0,0,0,0,1,"3585","茨城"
"935",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,2,3,0,0,0,0,0,0,0,0,3,"3585","茨城"
"936",NA,"","合計","","200:00",78,33,77,"42.9%",7,25,"28.0%",5,7,"71.4%",12,27,39,18,4,4,3,2,16,11,0,92,"3585","茨城"
"937",1,"〇","中島 良史中島","PG/SG","27:20",5,2,4,"50.0%",1,3,"33.3%",0,0,"-",0,2,2,4,1,0,0,0,0,0,0,8,"3585","山形"
"938",2,"","高松 勇介高松","PG","16:34",2,1,1,"100.0%",0,0,"-",0,0,"-",0,1,1,5,0,0,0,0,0,1,0,8,"3585","山形"
"939",7,"〇","古橋 広樹古橋","SG/SF","23:27",16,7,11,"63.6%",2,3,"66.7%",0,0,"-",0,2,2,2,2,0,0,1,1,1,0,14,"3585","山形"
"940",9,"","佐藤 正成佐藤","SG/SF","03:39",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,1,"3585","山形"
"941",11,"","秋山 熙秋山","PG","14:36",5,2,5,"40.0%",1,2,"50.0%",0,2,"0.0%",0,1,1,3,0,2,0,1,2,2,0,6,"3585","山形"
"942",12,"","高濱 拓矢高濱","SG","10:04",15,4,8,"50.0%",4,7,"57.1%",3,4,"75.0%",0,0,0,0,0,0,0,0,0,2,0,10,"3585","山形"
"943",14,"〇","チュクゥディエベレ・マドゥアバムマドゥアバム","PF/C","25:37",14,4,7,"57.1%",0,0,"-",6,10,"60.0%",2,10,12,1,2,0,2,0,3,7,2,20,"3585","山形"
"944",23,"〇","ウィル・ヘンリーヘンリー","SF/PF","30:12",8,4,13,"30.8%",0,0,"-",0,0,"-",2,7,9,6,2,0,0,1,3,0,0,12,"3585","山形"
"945",37,"〇","河野 誠司河野","PG","24:20",10,4,9,"44.4%",2,5,"40.0%",0,0,"-",1,2,3,5,0,1,0,0,0,2,0,14,"3585","山形"
"946",50,"","伊澤 実孝伊澤","SF/PF","22:31",10,4,7,"57.1%",2,3,"66.7%",0,0,"-",3,2,5,0,1,0,0,0,1,1,0,11,"3585","山形"
"947",75,"","赤土 裕典赤土","SF/PF","01:40",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"3585","山形"
"948",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,3,5,0,2,0,0,0,0,0,0,3,"3585","山形"
"949",NA,"","合計","","200:00",85,32,65,"49.2%",12,23,"52.2%",9,16,"56.3%",10,31,41,26,10,3,2,3,11,16,2,107,"3585","山形"
"950",1,"〇","中島 良史中島","PG/SG","28:20",12,5,13,"38.5%",1,2,"50.0%",1,1,"100.0%",0,3,3,4,1,1,0,2,1,2,0,11,"3599","山形"
"951",2,"","高松 勇介高松","PG","10:03",0,0,1,"0.0%",0,0,"-",0,0,"-",1,0,1,3,1,1,0,0,1,2,0,3,"3599","山形"
